dbnos,assists,boosts,damage_dealt,death_type,headshot_kills,heals,kill_place,kill_streaks,kills,longest_kill,name,player_id,revives,ride_distance,road_kills,swim_distance,team_kills,time_survived,vehicle_destroys,walk_distance,weapons_acquired,win_place,match_mapName,match_duration,match_createdAt,roster_rank,roster_won,tournament_id,tournament_createdAt
2,1,3,289.16028,byplayer,1,2,8,0,3,30.665686,KGA_Hama,account.c88ccec4eee54528a8ab8fadf9f3a8d5,0,7109.6904,0,0.0,0,1229.887,0,859.038,2,9,Erangel (Remastered),1759,2020-08-25T13:03:05Z,9,False,kr-lvup,2020-08-24T04:58:46Z
0,0,0,0.0,byplayer,0,0,43,0,0,0.0,KGA_TOSI,account.6584b1f352974c85bfbf5a9866d2c2db,0,2859.1052,0,0.0,0,483.856,0,555.4719,5,9,Erangel (Remastered),1759,2020-08-25T13:03:05Z,9,False,kr-lvup,2020-08-24T04:58:46Z
0,1,5,301.73053,byplayer,0,4,4,0,3,177.39014,BJ_AKaN,account.bbc027fdc5c1433da8e653519b0f703d,0,1782.46,0,0.0,0,1713.396,0,2435.347,6,1,Erangel (Remastered),1759,2020-08-25T13:03:05Z,1,True,kr-lvup,2020-08-24T04:58:46Z
1,0,9,242.78247,byplayer,0,0,11,0,2,155.18094,BJ_taemin,account.636607123060483b817e2fda99b93d39,0,1322.1898,0,0.0,0,1591.222,0,2625.8977,6,1,Erangel (Remastered),1759,2020-08-25T13:03:05Z,1,True,kr-lvup,2020-08-24T04:58:46Z
3,3,6,677.9416,byplayer,0,4,10,0,2,249.45549,BJ_Black9,account.ebf029816b364e979a15490386c26ed8,1,1188.003,0,0.0,0,1693.327,0,2841.0752,5,1,Erangel (Remastered),1759,2020-08-25T13:03:05Z,1,True,kr-lvup,2020-08-24T04:58:46Z
4,0,4,781.79456,alive,2,3,1,0,6,157.02138,BJ_Joy,account.068dd2619253426ab5597619d3bc47fa,0,1288.7502,0,0.0,0,1759.119,0,3576.9053,6,1,Erangel (Remastered),1759,2020-08-25T13:03:05Z,1,True,kr-lvup,2020-08-24T04:58:46Z
0,3,0,34.41582,byplayer,0,0,47,0,0,0.0,GV_Chaebin,account.22bf57479ea94ebe9c79ec4469e940de,0,3853.1697,0,0.0,0,674.344,0,619.4398,5,11,Erangel (Remastered),1759,2020-08-25T13:03:05Z,11,False,kr-lvup,2020-08-24T04:58:46Z
1,0,2,0.0,byplayer,0,3,46,0,0,0.0,GV_Chunbae,account.2a876f6565eb4e33a8d93254216c59ab,0,6343.253,0,0.0,0,1134.307,0,817.5318,5,11,Erangel (Remastered),1759,2020-08-25T13:03:05Z,11,False,kr-lvup,2020-08-24T04:58:46Z
0,2,3,109.42889,byplayer,0,1,45,0,0,0.0,GV_Vir,account.5c71c00349f64f06baa2d6f6f972d011,0,5489.9224,0,0.0,0,1136.273,0,914.6088,3,11,Erangel (Remastered),1759,2020-08-25T13:03:05Z,11,False,kr-lvup,2020-08-24T04:58:46Z
1,0,4,35.26301,byplayer,0,2,26,0,1,459.60193,GV_LipBam,account.87dc99021c9b402ba8937ec96fab81c6,0,7454.379,0,0.0,0,1160.369,0,981.0162,5,11,Erangel (Remastered),1759,2020-08-25T13:03:05Z,11,False,kr-lvup,2020-08-24T04:58:46Z
0,0,0,176.44,byplayer,0,0,2,0,1,0.80456847,LVUP_OB3,account.6187f110d0cd4ec18aefe7aa588396e0,0,0.0,0,0.0,0,148.598,0,18.189041,0,2,Erangel (Remastered),148,2020-08-24T07:56:59Z,2,False,kr-lvup,2020-08-24T04:58:46Z
0,0,0,0.0,byplayer,0,0,3,0,0,0.0,es_kr-lvup_02,account.592d938018a241dabc8623fd31fe1133,0,0.0,0,0.0,0,135.831,0,0.0,0,3,Erangel (Remastered),148,2020-08-24T07:56:59Z,3,False,kr-lvup,2020-08-24T04:58:46Z
0,0,0,0.0,byplayer,0,0,4,0,0,0.0,es_kr-lvup_01,account.2478a73b53d54236b4aa13b31148dcfa,0,0.0,0,0.0,0,132.227,0,0.0,0,4,Erangel (Remastered),148,2020-08-24T07:56:59Z,4,False,kr-lvup,2020-08-24T04:58:46Z
0,0,0,200.00002,alive,2,0,1,0,2,0.84657407,LVUP_OB4,account.1fa0304ab4b04760bb4b275a629771af,0,0.0,0,0.0,0,148.718,0,45.85153,0,1,Erangel (Remastered),148,2020-08-24T07:56:59Z,1,True,kr-lvup,2020-08-24T04:58:46Z
0,0,0,0.0,byplayer,0,0,3,0,0,0.0,es_kr-lvup_01,account.2478a73b53d54236b4aa13b31148dcfa,0,0.0,0,0.93867266,0,151.343,0,0.0,0,3,Erangel (Remastered),153,2020-08-24T06:02:27Z,3,False,kr-lvup,2020-08-24T04:58:46Z
0,0,0,100.0,alive,0,0,1,0,1,8.413077,LVUP_OB3,account.6187f110d0cd4ec18aefe7aa588396e0,0,0.0,0,0.0,0,153.615,0,65.59259,1,1,Erangel (Remastered),153,2020-08-24T06:02:27Z,1,True,kr-lvup,2020-08-24T04:58:46Z
0,0,0,0.0,byplayer,0,0,2,0,0,0.0,es_kr-lvup_02,account.592d938018a241dabc8623fd31fe1133,0,0.0,0,0.9027945,0,153.481,0,0.0,0,2,Erangel (Remastered),153,2020-08-24T06:02:27Z,2,False,kr-lvup,2020-08-24T04:58:46Z
0,0,0,0.0,byplayer,0,0,4,0,0,0.0,LVUP_OB2,account.aeb1b29b273a4f1390d029e97f1e5b7e,0,0.0,0,0.0,0,128.042,0,12.956617,0,4,Erangel (Remastered),153,2020-08-24T06:02:27Z,4,False,kr-lvup,2020-08-24T04:58:46Z
0,0,0,0.0,byplayer,0,0,2,0,0,0.0,LVUP_OB2,account.aeb1b29b273a4f1390d029e97f1e5b7e,0,0.0,0,0.0,0,228.172,0,296.41904,2,2,Erangel (Remastered),228,2020-08-24T06:09:35Z,2,False,kr-lvup,2020-08-24T04:58:46Z
0,0,0,100.0,alive,0,0,1,0,1,17.275969,LVUP_OB3,account.6187f110d0cd4ec18aefe7aa588396e0,0,0.0,0,0.0,0,228.29,0,271.28842,1,1,Erangel (Remastered),228,2020-08-24T06:09:35Z,1,True,kr-lvup,2020-08-24T04:58:46Z
0,0,0,0.0,byplayer,0,0,3,0,0,0.0,es_kr-lvup_01,account.2478a73b53d54236b4aa13b31148dcfa,0,0.0,0,1.1087435,0,147.439,0,0.0,0,3,Erangel (Remastered),228,2020-08-24T06:09:35Z,3,False,kr-lvup,2020-08-24T04:58:46Z
0,0,0,0.0,byplayer,0,0,4,0,0,0.0,es_kr-lvup_02,account.592d938018a241dabc8623fd31fe1133,0,0.0,0,1.0632035,0,147.273,0,0.0,0,4,Erangel (Remastered),228,2020-08-24T06:09:35Z,4,False,kr-lvup,2020-08-24T04:58:46Z
1,0,2,44.8,byplayer,0,1,34,0,1,42.31025,HYPE_Ru11eT,account.febe8be75934435494579f57220d3879,0,688.5045,0,0.0,0,418.619,0,371.6624,4,16,Erangel (Remastered),1772,2020-08-24T11:34:02Z,16,False,kr-lvup,2020-08-24T04:58:46Z
0,2,0,24.84,byplayer,0,0,63,0,0,0.0,HYPE_Answ3rz,account.e748df6e4a6641ba9c0ee3938a4cc42a,0,536.2583,0,0.0,0,418.628,0,558.57043,4,16,Erangel (Remastered),1772,2020-08-24T11:34:02Z,16,False,kr-lvup,2020-08-24T04:58:46Z
2,1,1,230.36,byplayer,0,0,13,0,2,98.35206,HYPE_h1LLFox,account.5bf17b999d0441a98ec9964ec5f8ca8a,0,538.4667,0,0.0,0,418.642,0,615.2602,7,16,Erangel (Remastered),1772,2020-08-24T11:34:02Z,16,False,kr-lvup,2020-08-24T04:58:46Z
0,0,0,64.62163,byplayer,0,0,64,0,0,0.0,HYPE_Fashka,account.55feb8dca9a84233a16d1cf2ce5b1a61,0,755.8945,0,0.0,0,418.61,0,485.82086,2,16,Erangel (Remastered),1772,2020-08-24T11:34:02Z,16,False,kr-lvup,2020-08-24T04:58:46Z
0,0,1,36.5985,byplayer,0,1,41,0,0,0.0,AFK_APXB,account.3e0c83c160d6439b9722f7ddb77c61a9,0,998.9168,0,0.0,0,1148.011,0,1018.45905,7,6,Erangel (Remastered),1772,2020-08-24T11:34:02Z,6,False,kr-lvup,2020-08-24T04:58:46Z
1,0,3,302.1343,byplayer,0,5,20,0,1,22.88997,AFK_Asag2,account.39481c4b6d6c48b6943b0c8034556f34,0,0.0,0,44.33806,0,1366.499,0,801.1694,2,6,Erangel (Remastered),1772,2020-08-24T11:34:02Z,6,False,kr-lvup,2020-08-24T04:58:46Z
1,0,1,246.77011,byplayer,0,6,21,0,1,18.882637,AFK_Arden,account.f6625becba284a40a5253e9f274723b8,0,1496.1947,0,0.0,0,1186.757,0,890.15875,4,6,Erangel (Remastered),1772,2020-08-24T11:34:02Z,6,False,kr-lvup,2020-08-24T04:58:46Z
0,0,1,0.0,byplayer,0,0,42,0,0,0.0,AFK_Caley,account.31da39b45fad4d27940050f73beeb30e,0,1129.946,0,0.0,0,1003.91,0,954.84094,10,6,Erangel (Remastered),1772,2020-08-24T11:34:02Z,6,False,kr-lvup,2020-08-24T04:58:46Z
0,0,0,52.655968,byplayer,0,0,50,0,0,0.0,KT_ingggu,account.42ba7b6201fd445fa3d4faf3a4e15658,0,1612.5636,0,0.0,0,995.888,0,1631.3165,8,11,Erangel (Remastered),1772,2020-08-24T11:34:02Z,11,False,kr-lvup,2020-08-24T04:58:46Z
0,0,4,168.0967,byplayer,0,1,48,0,0,0.0,KT_Rathe,account.02b95d58b00a47168acae244e4e9f374,0,2237.2603,0,0.0,0,1071.499,0,1590.6558,4,11,Erangel (Remastered),1772,2020-08-24T11:34:02Z,11,False,kr-lvup,2020-08-24T04:58:46Z
1,0,3,124.60184,byplayer,0,2,30,0,1,50.791187,KT_Jaelong,account.9f2f4679a7e54203971ef761d6ceb7b7,0,3164.434,0,0.0,0,997.121,0,1531.8677,6,11,Erangel (Remastered),1772,2020-08-24T11:34:02Z,11,False,kr-lvup,2020-08-24T04:58:46Z
1,2,3,166.06097,byplayer,0,1,49,0,0,0.0,KT_sooyoung,account.7492bbfd1b7f40a594f46642279ba3f0,0,2677.5342,0,0.0,0,1005.373,0,1556.4819,6,11,Erangel (Remastered),1772,2020-08-24T11:34:02Z,11,False,kr-lvup,2020-08-24T04:58:46Z
1,0,0,175.7461,byplayer,0,1,39,0,0,0.0,PBN_Dohyeon,account.7ce2b984234944b8a83b46696b8cc59d,0,7681.4727,0,57.682987,0,1153.832,0,701.16486,5,4,Erangel (Remastered),1772,2020-08-24T11:34:02Z,4,False,kr-lvup,2020-08-24T04:58:46Z
2,1,10,210.15668,byplayer,0,5,17,0,1,32.117428,PBN_CHINO,account.629811ea0cc241e1a9b0516add977169,0,6218.102,0,90.86516,0,1544.353,0,2718.1726,3,4,Erangel (Remastered),1772,2020-08-24T11:34:02Z,4,False,kr-lvup,2020-08-24T04:58:46Z
1,0,1,178.59789,byplayer,0,1,38,0,0,0.0,PBN_Rzip,account.ae0fec1b37274c6a97ea3468e36f7043,0,4859.2783,0,100.4434,0,1183.514,0,1380.8849,4,4,Erangel (Remastered),1772,2020-08-24T11:34:02Z,4,False,kr-lvup,2020-08-24T04:58:46Z
2,2,3,363.49042,byplayer,0,2,18,0,1,40.297775,PBN_SPACEBIN,account.a85db9c5f23043daaa925cf94e0e555d,0,4845.464,0,135.6279,0,1544.343,0,2386.9956,4,4,Erangel (Remastered),1772,2020-08-24T11:34:02Z,4,False,kr-lvup,2020-08-24T04:58:46Z
1,0,2,193.36273,byplayer,1,0,31,0,1,5.140861,HC_HAHYEON,account.e98033aa93f640c5a55d9bb7c03b98ae,1,4081.3813,0,0.0,0,1062.993,0,886.1529,5,12,Erangel (Remastered),1772,2020-08-24T11:34:02Z,12,False,kr-lvup,2020-08-24T04:58:46Z
0,0,2,33.10307,byplayer,0,1,51,0,0,0.0,HC_FREE,account.2f5e0c27b3a24628b55cdefeedfa5c00,1,3759.8916,0,0.0,0,1062.982,0,1162.817,7,12,Erangel (Remastered),1772,2020-08-24T11:34:02Z,12,False,kr-lvup,2020-08-24T04:58:46Z
0,0,0,0.0,byplayer,0,0,56,0,0,0.0,HC_MinuDa,account.07b3dd470293483ea1920425d32ff073,0,4506.562,0,0.0,0,904.002,0,891.87756,5,13,Erangel (Remastered),1772,2020-08-24T11:34:02Z,12,False,kr-lvup,2020-08-24T04:58:46Z
1,0,4,0.0,byplayer,0,7,52,0,0,0.0,HC_Poodle,account.3568fb31760c489e9f55013038ca3520,0,4055.7913,0,0.0,0,1062.878,0,984.91205,5,12,Erangel (Remastered),1772,2020-08-24T11:34:02Z,12,False,kr-lvup,2020-08-24T04:58:46Z
0,0,0,0.0,byplayer,0,0,62,0,0,0.0,BJ_AKaN,account.bbc027fdc5c1433da8e653519b0f703d,0,6.301355,0,0.0,0,103.006,0,7.53719,0,15,Erangel (Remastered),1772,2020-08-24T11:34:02Z,15,False,kr-lvup,2020-08-24T04:58:46Z
3,0,5,357.3595,byplayer,0,4,9,0,3,61.393585,BJ_taemin,account.636607123060483b817e2fda99b93d39,0,1809.6149,0,0.0,0,679.73,0,543.3767,6,15,Erangel (Remastered),1772,2020-08-24T11:34:02Z,15,False,kr-lvup,2020-08-24T04:58:46Z
1,0,0,75.0,byplayer,0,0,33,0,1,70.94567,BJ_Joy,account.068dd2619253426ab5597619d3bc47fa,0,1662.4937,0,0.0,0,427.082,0,387.38013,4,15,Erangel (Remastered),1772,2020-08-24T11:34:02Z,15,False,kr-lvup,2020-08-24T04:58:46Z
0,0,0,179.40001,byplayer,0,0,61,0,0,0.0,BJ_Black9,account.ebf029816b364e979a15490386c26ed8,0,1420.2247,0,0.0,0,406.903,0,495.06943,3,15,Erangel (Remastered),1772,2020-08-24T11:34:02Z,15,False,kr-lvup,2020-08-24T04:58:46Z
2,1,4,339.7765,byplayer,0,0,6,0,3,325.86862,LW_Hari,account.5f8cac84677e428bab4f63afa841649c,0,5184.2617,0,0.0,0,1381.438,1,2009.6837,7,5,Erangel (Remastered),1772,2020-08-24T11:34:02Z,5,False,kr-lvup,2020-08-24T04:58:46Z
0,0,0,31.411722,byplayer,0,0,40,0,0,0.0,LW_Royun,account.5737880b08e049109a9e9936658bb732,0,5656.7393,0,0.0,0,1129.415,0,1019.7914,5,5,Erangel (Remastered),1772,2020-08-24T11:34:02Z,5,False,kr-lvup,2020-08-24T04:58:46Z
0,0,9,55.004044,byplayer,0,0,19,0,1,85.62147,LW_SSAK,account.0178ffe8c19849a68c2812186bda791e,0,5309.073,0,0.0,0,1356.087,0,1265.6997,11,5,Erangel (Remastered),1772,2020-08-24T11:34:02Z,5,False,kr-lvup,2020-08-24T04:58:46Z
0,1,5,215.41776,byplayer,0,4,11,0,2,341.54803,LW_JG,account.aa3565752cad47209b0ccb93cac9f40b,0,8479.389,0,0.0,0,1424.08,1,1081.5168,5,5,Erangel (Remastered),1772,2020-08-24T11:34:02Z,5,False,kr-lvup,2020-08-24T04:58:46Z
1,0,4,171.62,byplayer,0,0,57,0,0,0.0,TGD_NewJ,account.4e0b808cdd594f97a45e4d8155a171b9,0,4979.885,0,0.0,0,911.323,0,1030.7683,3,14,Erangel (Remastered),1772,2020-08-24T11:34:02Z,14,False,kr-lvup,2020-08-24T04:58:46Z
0,0,3,0.0,byplayer,0,1,58,0,0,0.0,TGD_Zero,account.2687d4de31104b40ba421c40351b8cb3,0,5465.375,0,0.0,0,910.993,0,861.6033,3,14,Erangel (Remastered),1772,2020-08-24T11:34:02Z,14,False,kr-lvup,2020-08-24T04:58:46Z
0,0,2,0.0,byplayer,0,0,59,0,0,0.0,TGD_Chimchak,account.41980bc6d2ff40f3872a65b26216814c,0,3994.2861,0,0.0,0,907.643,0,678.9255,7,14,Erangel (Remastered),1772,2020-08-24T11:34:02Z,14,False,kr-lvup,2020-08-24T04:58:46Z
1,0,5,185.56,byplayer,0,1,60,0,0,0.0,TGD_Kryn,account.32f4e6006aaf4929940d986db6ec2679,0,4537.9434,0,0.0,0,905.004,0,934.39984,4,14,Erangel (Remastered),1772,2020-08-24T11:34:02Z,14,False,kr-lvup,2020-08-24T04:58:46Z
2,1,6,108.54001,byplayer,0,2,26,0,1,22.178328,GE_Geon,account.4dfe290ef7f94b51a44217318acd2087,0,9375.077,0,0.0,0,1233.247,0,934.4895,6,9,Erangel (Remastered),1772,2020-08-24T11:34:02Z,9,False,kr-lvup,2020-08-24T04:58:46Z
0,0,3,0.0,byplayer,0,0,44,0,0,0.0,GE_JaeYoung,account.05f13fb1c5b449229814735d779604ae,0,9262.249,0,0.0,0,968.041,0,825.9468,3,9,Erangel (Remastered),1772,2020-08-24T11:34:02Z,9,False,kr-lvup,2020-08-24T04:58:46Z
1,1,2,192.46,byplayer,0,4,28,0,1,22.265043,GE_ALyu,account.b7228c9a1d3a4f278fec00d2b1c2d1a8,0,9972.25,0,0.0,0,997.069,0,807.0882,3,9,Erangel (Remastered),1772,2020-08-24T11:34:02Z,9,False,kr-lvup,2020-08-24T04:58:46Z
2,1,7,264.2916,byplayer,0,0,27,0,1,5.682602,GE_Laura,account.d54baefb41304d5289d3b00e74b48d37,0,11239.902,0,0.0,0,1233.236,0,707.5276,7,9,Erangel (Remastered),1772,2020-08-24T11:34:02Z,9,False,kr-lvup,2020-08-24T04:58:46Z
0,0,0,0.0,byplayer,0,0,55,0,0,0.0,GBX_DUDE,account.e604af1fe78e43a5a57f343b1f2031f7,0,1030.7102,0,0.0,0,930.689,0,745.5285,4,13,Erangel (Remastered),1772,2020-08-24T11:34:02Z,13,False,kr-lvup,2020-08-24T04:58:46Z
3,0,2,359.51422,byplayer,1,1,32,0,1,16.493973,GBX_JiNhwa,account.ff516390f10a40fbbfcd9d1aab1e1910,0,1154.8286,0,0.0,0,988.964,0,1342.7485,4,13,Erangel (Remastered),1772,2020-08-24T11:34:02Z,13,False,kr-lvup,2020-08-24T04:58:46Z
1,0,0,44.014526,byplayer,0,0,53,0,0,0.0,GBX_Dovyboy,account.4e7633cf24944528b276ba88e9c088e8,0,1221.6407,0,0.0,0,941.37,0,770.0966,2,13,Erangel (Remastered),1772,2020-08-24T11:34:02Z,13,False,kr-lvup,2020-08-24T04:58:46Z
1,0,0,184.76324,byplayer,0,0,54,0,0,0.0,GBX_h0ziboy,account.5f0f2e111af3448caaf4148776eff270,0,682.1591,0,0.0,0,941.095,0,1062.4067,3,13,Erangel (Remastered),1772,2020-08-24T11:34:02Z,13,False,kr-lvup,2020-08-24T04:58:46Z
4,2,4,620.71295,byplayer,0,2,3,0,4,463.90347,ELR_Donghyun,account.13e9eaad4bb1418dabfee04530a61279,1,1954.0785,0,0.0,0,1753.697,0,1683.8241,5,2,Erangel (Remastered),1772,2020-08-24T11:34:02Z,2,False,kr-lvup,2020-08-24T04:58:46Z
0,4,5,444.60034,byplayer,1,10,5,0,3,138.84676,ELR_YUN,account.b9ec05a8ff6d4b899585e991dec0df94,1,961.5828,0,0.0,0,1772.248,1,2306.8364,5,2,Erangel (Remastered),1772,2020-08-24T11:34:02Z,2,False,kr-lvup,2020-08-24T04:58:46Z
0,4,9,205.98749,byplayer,0,4,36,0,0,0.0,ELR_UNlimited,account.93512246ca984a03ba4f44f9ecda08f2,0,1723.6056,0,0.0,0,1725.863,0,2107.8345,6,2,Erangel (Remastered),1772,2020-08-24T11:34:02Z,2,False,kr-lvup,2020-08-24T04:58:46Z
3,1,11,656.43353,byplayer,2,2,1,0,6,155.08568,ELR_Oops,account.70279b4ba5284dfda14a8de702022f31,2,2225.1064,0,0.0,0,1772.236,1,1729.7362,6,2,Erangel (Remastered),1772,2020-08-24T11:34:02Z,2,False,kr-lvup,2020-08-24T04:58:46Z
0,1,2,507.0504,byplayer,0,1,43,0,0,0.0,UST_KK0BUK,account.2b65e931fee04b648b1b9cd0eedab32d,0,1215.6425,0,0.0,0,1319.816,0,1791.4446,4,8,Erangel (Remastered),1772,2020-08-24T11:34:02Z,8,False,kr-lvup,2020-08-24T04:58:46Z
3,1,6,286.0,byplayer,1,2,8,0,3,66.98008,UST_MISO,account.ceba32f29838445b945799a85d03adf3,0,1503.3773,0,0.0,0,1311.381,1,1874.3949,3,8,Erangel (Remastered),1772,2020-08-24T11:34:02Z,8,False,kr-lvup,2020-08-24T04:58:46Z
0,0,4,143.9173,byzone,0,8,25,0,1,1.6358587,UST_Lazy,account.f370ce76d9e34cd09ab26f05a5f95f65,1,2185.3442,0,0.0,0,1284.469,0,1654.6859,4,8,Erangel (Remastered),1772,2020-08-24T11:34:02Z,8,False,kr-lvup,2020-08-24T04:58:46Z
2,0,6,177.0,byplayer,0,6,12,0,2,42.284107,UST_Doris,account.35c6a8d33b9b47b9962fc48dda73b610,1,919.9194,0,0.0,0,1319.828,0,1725.9486,4,8,Erangel (Remastered),1772,2020-08-24T11:34:02Z,8,False,kr-lvup,2020-08-24T04:58:46Z
2,1,4,213.80595,byplayer,1,10,22,0,1,39.32549,GZ_2mae,account.6b59ea8a5304447ab5af6d84086749df,0,3697.7163,0,0.0,0,1328.714,0,1522.088,5,7,Erangel (Remastered),1772,2020-08-24T11:34:02Z,7,False,kr-lvup,2020-08-24T04:58:46Z
0,0,4,145.7966,byplayer,0,1,23,0,1,15.102538,GZ_DParis,account.eee80e0900c84136a3881b5d3c1365db,2,3685.8206,0,0.0,0,1288.277,0,1091.4918,5,7,Erangel (Remastered),1772,2020-08-24T11:34:02Z,7,False,kr-lvup,2020-08-24T04:58:46Z
1,0,4,167.59097,byplayer,0,0,24,0,1,321.00797,GZ_Zed,account.2aaf2fda70ee423883a6c211ffd99b19,0,3722.7456,0,0.0,0,1241.908,0,1071.833,4,7,Erangel (Remastered),1772,2020-08-24T11:34:02Z,7,False,kr-lvup,2020-08-24T04:58:46Z
3,2,3,454.4981,suicide,1,1,7,0,3,40.451004,GZ_Sico,account.bbba67109fbe45bb9602d56b98e58244,0,1607.8395,0,0.0,1,1300.043,0,2496.3545,3,7,Erangel (Remastered),1772,2020-08-24T11:34:02Z,7,False,kr-lvup,2020-08-24T04:58:46Z
2,1,3,311.49298,byplayer,1,7,10,0,2,13.248588,WIN_TANGGLE,account.f217d416f38e4c08955b965433272cfe,2,3834.2634,0,0.0,0,1718.735,0,973.4442,7,3,Erangel (Remastered),1772,2020-08-24T11:34:02Z,3,False,kr-lvup,2020-08-24T04:58:46Z
0,2,7,184.34305,byplayer,0,7,16,0,1,111.78748,WIN_UniQue,account.84788b96bf76424cb7d5fe6c4f77f3e6,1,2542.417,0,0.0,0,1721.544,0,1412.768,4,3,Erangel (Remastered),1772,2020-08-24T11:34:02Z,3,False,kr-lvup,2020-08-24T04:58:46Z
0,2,2,0.0,byplayer,0,3,37,0,0,0.0,WIN_D1ble,account.c2952c4063c54b21ad5a9066b38ce0e1,0,2223.4304,0,0.0,0,988.298,0,901.9612,5,3,Erangel (Remastered),1772,2020-08-24T11:34:02Z,3,False,kr-lvup,2020-08-24T04:58:46Z
5,2,11,657.35986,byplayer,0,6,4,0,4,245.74042,WIN_IvaN,account.cc35c929f8ae4a37badcbcec79e9c23f,3,2503.9058,0,0.0,0,1721.556,0,1139.1602,5,3,Erangel (Remastered),1772,2020-08-24T11:34:02Z,3,False,kr-lvup,2020-08-24T04:58:46Z
2,0,9,260.4022,byplayer,0,2,14,0,1,51.954483,NCT_HAMMER,account.b65a4e5821594f89bb205f593748dec2,0,5264.1006,0,0.0,0,1728.788,0,1647.3701,6,1,Erangel (Remastered),1772,2020-08-24T11:34:02Z,1,True,kr-lvup,2020-08-24T04:58:46Z
0,2,2,83.37275,byplayer,0,1,35,0,0,0.0,NCT_CieL,account.695da7be525f41bbb1ebfb1d8271cb13,1,1429.6254,0,0.0,0,1535.087,0,1505.732,4,1,Erangel (Remastered),1772,2020-08-24T11:34:02Z,1,True,kr-lvup,2020-08-24T04:58:46Z
3,1,10,619.7267,alive,1,8,2,0,4,147.6464,NCT_Crux,account.19b77877a2e3407e96e8431ea803e355,1,3189.9307,0,0.0,0,1772.393,0,1825.4806,5,1,Erangel (Remastered),1772,2020-08-24T11:34:02Z,1,True,kr-lvup,2020-08-24T04:58:46Z
0,1,3,106.16,byplayer,0,2,15,0,1,2.6788647,NCT_karlie,account.d915eea9ce274307b4ab0f26380df950,1,3242.936,0,0.0,0,1547.581,0,1620.8352,6,1,Erangel (Remastered),1772,2020-08-24T11:34:02Z,1,True,kr-lvup,2020-08-24T04:58:46Z
1,0,6,274.98352,byplayer,1,6,29,0,1,18.108772,PG_insfire,account.f72ba380aa654d27845e73d7e833ee6c,0,4074.6294,0,0.0,0,1081.78,0,851.3075,4,10,Erangel (Remastered),1772,2020-08-24T11:34:02Z,10,False,kr-lvup,2020-08-24T04:58:46Z
1,1,3,120.10501,byplayer,0,2,45,0,0,0.0,PG_xiaopang,account.dfe00aaacf1a431b984e681d9b738607,0,4083.9075,0,0.0,0,1004.414,0,1323.0139,6,10,Erangel (Remastered),1772,2020-08-24T11:34:02Z,10,False,kr-lvup,2020-08-24T04:58:46Z
1,0,1,154.07259,byplayer,0,0,47,0,0,0.0,PG_Alone,account.df7e309e3b494a2187c21b4656b50d26,0,1392.7758,0,0.0,0,635.617,0,497.57962,2,10,Erangel (Remastered),1772,2020-08-24T11:34:02Z,10,False,kr-lvup,2020-08-24T04:58:46Z
0,0,0,20.295,byplayer,0,0,46,0,0,0.0,PG_LexGod,account.958ca9d8dce148608b30e921e249b0fe,0,1406.2069,0,0.0,0,707.209,0,720.4126,3,10,Erangel (Remastered),1772,2020-08-24T11:34:02Z,10,False,kr-lvup,2020-08-24T04:58:46Z
0,0,3,0.0,byzone,0,2,34,0,0,0.0,GV_Vir,account.5c71c00349f64f06baa2d6f6f972d011,0,7777.835,0,0.0,0,1086.035,0,671.43884,6,6,Miramar,1791,2020-08-26T10:05:01Z,6,False,kr-lvup,2020-08-24T04:58:46Z
4,4,8,598.32404,byplayer,0,10,3,0,5,175.76962,GV_Chaebin,account.22bf57479ea94ebe9c79ec4469e940de,1,8962.202,0,0.0,0,1602.154,1,1105.0018,5,6,Miramar,1791,2020-08-26T10:05:01Z,6,False,kr-lvup,2020-08-24T04:58:46Z
2,5,7,330.12933,byplayer,0,8,15,0,1,14.047255,GV_Chunbae,account.2a876f6565eb4e33a8d93254216c59ab,0,9806.515,0,0.0,0,1602.165,0,858.0566,4,6,Miramar,1791,2020-08-26T10:05:01Z,6,False,kr-lvup,2020-08-24T04:58:46Z
1,0,3,52.95233,byplayer,0,4,16,0,1,29.842283,GV_LipBam,account.87dc99021c9b402ba8937ec96fab81c6,0,9559.615,0,0.0,0,1049.851,0,527.78,2,6,Miramar,1791,2020-08-26T10:05:01Z,6,False,kr-lvup,2020-08-24T04:58:46Z
2,0,3,132.75343,byplayer,1,4,18,0,1,14.801301,KT_sooyoung,account.7492bbfd1b7f40a594f46642279ba3f0,1,1916.7496,0,0.0,0,1375.53,0,1854.8861,3,8,Miramar,1791,2020-08-26T10:05:01Z,8,False,kr-lvup,2020-08-24T04:58:46Z
0,1,2,198.78148,byplayer,0,9,38,0,0,0.0,KT_ingggu,account.42ba7b6201fd445fa3d4faf3a4e15658,0,1618.7095,0,0.0,0,1095.13,0,965.9299,4,8,Miramar,1791,2020-08-26T10:05:01Z,8,False,kr-lvup,2020-08-24T04:58:46Z
1,3,3,237.60619,byplayer,0,4,19,0,1,20.321117,KT_Rathe,account.02b95d58b00a47168acae244e4e9f374,0,2451.767,0,0.0,0,1359.502,0,2127.8186,6,8,Miramar,1791,2020-08-26T10:05:01Z,8,False,kr-lvup,2020-08-24T04:58:46Z
