,player,time_survived(s),dbnos,total_distance,headshot_kills,rank,win,time_survived(30m),num_of_attack,num_of_attack/30m,defender_num_of_attack,attacker_num_of_attack,attacker_num_of_attack/30m,displacement,shooting_distance,습득량,소비량,소비량/습득량,kill_groggy,make_groggy,확정킬_비율,acc,attacker_acc,defender_acc,kill,kill(30m),win_rate,type1_damage,type2_damage,damage,damage/30m,attacker_kill,attacker_kill(30m),attacker_win_rate,attacker_damage,attacker_damage/30m,defender_kill,defender_kill(30m),defender_win_rate,defender_damage,defender_damage/30m,n_of_type1,n_of_type2,survival_rate,type1_num_of_attack,type2_num_of_attack,attacker_survival_rate,type1_num_of_defense,type2_num_of_defense,defender_survival_rate,match_count
170,COC_XS,1123.672857142857,0.6428571428571429,6188.123976922499,0.14285714285714285,8.916666666666666,0.023809523809523808,0.6242626984126982,37.63095238095238,55.35283954001197,6.697599451303155,1.4404761904761905,2.172563830019886,19494.84496379622,7629.755989220189,10.132530120481928,4.469879518072289,0.39820152767399025,0.4642857142857143,0.6428571428571429,0.31150793650793646,0.1784759528759622,0.4516197679948656,0.07243104391201545,0.7142857142857143,1.0907440332750564,0.2849867724867725,70.43301082792736,56.081058891540685,126.51406971946805,190.1189423916888,0.5595238095238095,0.86406169371172,0.35780423280423285,92.10368488281702,140.42595328255842,0.15476190476190477,0.2266823395633362,0.07936507936507937,34.41038483665103,49.69298910913034,1.6785714285714286,1.9880952380952381,0.5890306122448978,0.7023809523809523,0.7380952380952381,0.6448412698412698,0.9761904761904762,1.25,0.5002645502645502,84
875,T1_Starlord,1281.7191190476192,0.9166666666666666,6382.940253749998,0.21428571428571427,6.988095238095238,0.09523809523809523,0.7120661772486774,41.976190476190474,50.90170912672407,7.825301204819277,2.130952380952381,2.5971250936793533,9591.220563584107,9803.096573215684,9.130952380952381,4.035714285714286,0.39053723977682686,0.6666666666666666,0.9166666666666666,0.3611111111111111,0.26373459703283464,0.5387306145800725,0.08073430063142145,1.0476190476190477,1.3331874697055905,0.37619047619047624,85.92471958275763,81.21602767384812,167.14074725660575,206.6747975136126,0.9404761904761905,1.179968093469779,0.4920634920634921,144.03972388061774,175.30303258876907,0.10714285714285714,0.1532193762358118,0.06349206349206349,23.101023375988007,31.371764924843585,1.9642857142857142,2.1547619047619047,0.6659911186696897,1.0714285714285714,1.0595238095238095,0.6512896825396826,0.8928571428571429,1.0952380952380953,0.5240079365079365,84
652,OPGG_Alphaca,1312.834345238096,0.7619047619047619,5597.0959590476195,0.15476190476190477,6.523809523809524,0.11904761904761904,0.7293524140211637,45.79761904761905,56.74069856184404,5.695991561181435,1.880952380952381,2.3397076424351844,15211.558383894362,9551.871579412224,10.94047619047619,3.892857142857143,0.31987058591789713,0.5238095238095238,0.7619047619047619,0.3263888888888889,0.2199524126705008,0.43435749834000403,0.11283510367080589,0.8928571428571429,1.1152703960918848,0.2921485260770975,83.2641959947005,75.184480933916,158.4486769286165,197.99719736709125,0.7380952380952381,0.9224425119483874,0.3482142857142857,126.00858336589997,158.67986628729975,0.15476190476190477,0.1928278841434973,0.0853174603174603,32.44009356271653,39.31733107979145,1.7976190476190477,2.2738095238095237,0.6760577715934856,0.8928571428571429,0.9880952380952381,0.6562358276643989,0.9047619047619048,1.2857142857142858,0.5402777777777776,84
727,QM_THEJUe,1137.1434047619052,0.9761904761904762,4508.593514877379,0.16666666666666666,9.107142857142858,0.07142857142857142,0.631746335978836,47.9277108433735,64.93337945551806,8.36898734177215,1.7619047619047619,2.5056582337342914,10369.060985802811,9453.086212725002,8.726190476190476,3.3333333333333335,0.31349030006841805,0.6547619047619048,0.9761904761904762,0.3634920634920635,0.21900650192074816,0.48191170389852667,0.060833312337785855,0.9761904761904762,1.2503517133818982,0.31150793650793657,86.17096642641725,57.75879033409707,143.92975676051432,203.37774211108285,0.7738095238095238,1.0243520151802916,0.4067460317460318,110.86163512556811,160.8687927962555,0.20238095238095238,0.22599969820160676,0.1130952380952381,33.06812163494619,42.50894931482727,1.8928571428571428,1.8571428571428572,0.5916099773242627,0.9166666666666666,0.8452380952380952,0.6381802721088434,0.9761904761904762,1.0119047619047619,0.4640873015873016,84
728,QM_YIZeeeeee,1225.32313095238,0.9047619047619048,4478.590871880953,0.2261904761904762,8.952380952380953,0.07142857142857142,0.6807350727513228,49.25,67.47488078789999,5.584810126582278,2.238095238095238,3.115813597879749,4874.898295319046,11331.733421830928,7.571428571428571,3.2023809523809526,0.4191843201006736,0.5238095238095238,0.9047619047619048,0.29464285714285715,0.25989705781389716,0.4827562209675201,0.08136449305187178,0.8452380952380952,1.1046456347686109,0.3291666666666667,66.43180322238001,105.77895749182929,172.2107607142093,243.08468028827826,0.7976190476190477,1.0416306951327723,0.503968253968254,148.93607814697617,209.3805484260686,0.047619047619047616,0.06301493963583871,0.02976190476190476,23.274682567233132,33.70413186220975,1.7976190476190477,2.3214285714285716,0.6791241496598637,0.9285714285714286,1.3095238095238095,0.8047619047619047,0.8690476190476191,1.0119047619047619,0.4234126984126983,84
819,SP_KIMGONI,1201.9248928571428,0.8928571428571429,6247.123650920236,0.10714285714285714,9.178571428571429,0.07142857142857142,0.6677360515873018,38.51190476190476,53.265413495346486,6.116666666666667,1.7142857142857142,2.466328731913209,6674.332726423045,11308.045992107882,6.928571428571429,3.0714285714285716,0.4330191798941798,0.5357142857142857,0.8928571428571429,0.3472222222222222,0.2361682973826636,0.44450026299937845,0.07923492932842302,0.6785714285714286,0.9731844697141799,0.28869047619047616,70.415469301579,76.75475955377667,147.17022885535567,208.41917553645314,0.5357142857142857,0.7894586734141453,0.3908730158730159,121.92588652823777,173.8780124083643,0.14285714285714285,0.1837257963000344,0.09126984126984128,25.24434232711792,34.541163128088854,1.5952380952380953,1.9047619047619047,0.6519085411942552,0.6666666666666666,1.0476190476190477,0.7225056689342404,0.9285714285714286,0.8571428571428571,0.42321428571428565,84
797,SMG_17lanren,1174.5023571428571,0.6309523809523809,4640.029299738094,0.14285714285714285,8.226190476190476,0.023809523809523808,0.6525013095238094,26.226190476190474,38.25803997890741,6.2259493670886075,1.2380952380952381,1.8483256635337186,9332.400151671438,8117.896244008965,8.380952380952381,2.5238095238095237,0.27853407097104577,0.4642857142857143,0.6309523809523809,0.3531746031746032,0.20855650924760222,0.5112188713894014,0.08087902165979341,0.7619047619047619,1.0678018777837746,0.30555555555555564,65.32503743908231,38.84889891375314,104.17393635283545,161.84482073645495,0.5952380952380952,0.8246079299158683,0.4186507936507936,78.94999776908965,120.41463462138724,0.16666666666666666,0.2431939478679066,0.08134920634920635,25.2239385837458,41.43018611506779,1.7023809523809523,1.630952380952381,0.6095946712018138,0.6904761904761905,0.5476190476190477,0.5819444444444444,1.0119047619047619,1.0833333333333333,0.47638888888888886,84
822,SP_maczora,1186.4076071428567,0.9285714285714286,6032.057109738096,0.14285714285714285,9.178571428571429,0.07142857142857142,0.659115337301587,49.892857142857146,68.29053429960234,7.980773809523811,2.0238095238095237,2.965706483445724,7416.601203206614,11366.844879866232,9.916666666666666,4.023809523809524,0.3905475933063284,0.6428571428571429,0.9285714285714286,0.3537698412698413,0.22703851667847022,0.44478423341661627,0.0662321604121486,0.9404761904761905,1.2760352168580424,0.35039682539682543,75.34330036461692,84.273007587242,159.61630795185894,245.79992595024586,0.7976190476190477,1.0980754332614546,0.44642857142857145,130.2672904637145,197.97976416489539,0.14285714285714285,0.1779597835965882,0.07936507936507937,29.349017488144455,47.82016178535046,1.8452380952380953,2.4047619047619047,0.6874811035525319,0.9166666666666666,1.1071428571428572,0.7033730158730158,0.9285714285714286,1.2976190476190477,0.5199263038548754,84
168,COC_Nannnnn,1135.9760952380955,0.9880952380952381,6371.000903826191,0.27380952380952384,8.916666666666666,0.023809523809523808,0.6310978306878305,36.32142857142857,50.57477522460498,4.947736625514404,1.6666666666666667,2.35634821644449,7375.577872403165,6237.40653855275,7.329268292682927,2.207317073170732,0.29303453108010225,0.7857142857142857,0.9880952380952381,0.40107709750566894,0.18814249875667832,0.45638372147523526,0.07293274096821249,1.0833333333333333,1.4843850119559665,0.323776455026455,101.19399443218377,55.700609273866405,156.89460370605016,224.70965907996668,0.9285714285714286,1.2878584612867714,0.4474206349206349,129.11074043547092,184.03046894448656,0.15476190476190477,0.19652655066919533,0.08531746031746032,27.78386327057923,40.67919013548007,2.0476190476190474,1.9166666666666667,0.6234831306259874,1.0119047619047619,0.6547619047619048,0.5758928571428571,1.0357142857142858,1.2619047619047619,0.4908730158730158,84
327,FPC_Americano,1150.6518500000004,0.7375,5027.662309287499,0.1,9.35,0.0625,0.6392510277777778,37.025,51.947550674437295,5.36036036036036,1.6375,2.3308071197884557,8998.7054473218,9002.87536195284,8.782051282051283,3.358974358974359,0.360040737419254,0.5375,0.7375,0.359375,0.22424218375767097,0.47825898665706496,0.07746947013416237,0.8875,1.2055409219968805,0.3402083333333334,70.42326374821188,55.672281229496,126.09554497770787,179.00528325481747,0.725,0.988292905873157,0.43125,100.2617615180445,142.95457783952844,0.1625,0.21724801612372366,0.10625,25.83378345966339,36.050705415289016,1.8125,1.7125,0.5978571428571428,0.8375,0.8,0.6510416666666667,0.975,0.9125,0.41145833333333337,80
973,VSG_Menteul,1292.187275,1.125,6135.36843596875,0.3,7.8625,0.0625,0.7178818194444447,50.4125,62.401560042023064,6.57027027027027,2.5,3.1226277393956914,6889.498953784379,9955.787352551293,9.95,4.0625,0.39213429952400547,0.8,1.125,0.41875,0.22657127526440668,0.4621018026685069,0.04685953815010058,1.2125,1.5014552087545119,0.40125,96.98455842733384,85.89319299569523,182.87775142302908,226.28318229759088,1.05,1.3016801364331483,0.5145833333333334,159.51460566630757,196.91322996758214,0.1625,0.19977507232136354,0.09583333333333334,23.363145756721497,29.36995233000876,2.1375,2.3125,0.6903224206349204,1.2375,1.2625,0.686220238095238,0.9,1.05,0.525,80
328,FPC_Cross,1120.5655250000004,0.8625,5011.865601950001,0.175,9.35,0.0625,0.6225364027777778,47.075,72.10945219817927,5.529166666666666,1.9625,3.1343307112444796,5169.261821211743,10376.32292054184,5.636363636363637,1.8571428571428572,0.32228684014398296,0.5875,0.8625,0.38720238095238096,0.23520033682316527,0.4445497460877609,0.10547759171798174,0.8375,1.2619814625685783,0.32708333333333334,74.11104355853979,95.65665398836136,169.76769754690116,265.3322975208446,0.725,1.1099271214730047,0.465625,139.96782903474752,222.11375134564938,0.1125,0.15205434109557361,0.075,29.799868512153626,43.21854617519525,1.775,2.3875,0.6652529761904757,0.825,1.1375,0.7277083333333333,0.95,1.25,0.4804166666666667,80
285,EM_KiraV,1185.5352625,0.725,6050.50399675,0.15,8.1375,0.0375,0.6586307013888887,43.15,60.83771312992919,8.031531531531533,1.525,2.5190782729146997,6161.844343614919,8143.118394277806,8.531645569620252,2.632911392405063,0.2905456791361286,0.475,0.725,0.27666666666666667,0.18304975081818267,0.38205581943697203,0.0454508272494952,0.725,1.0033516429416713,0.26145833333333335,67.91452902555466,51.6733561873436,119.58788521289826,193.51897540168102,0.5875,0.8213461907815678,0.35625,99.69378707408904,166.50387074567533,0.1375,0.18200545216010328,0.07708333333333334,19.894098138809206,27.01510465600568,1.6875,1.5375,0.55703373015873,0.775,0.75,0.5745833333333332,0.9125,0.7875,0.3947916666666667,80
416,GRF_2tap,1245.9590769230774,0.5897435897435898,7451.145594269231,0.07692307692307693,8.794871794871796,0.08974358974358974,0.6921994871794873,34.705128205128204,44.31627292341902,8.225694444444446,1.3717948717948718,1.8031529550033638,7215.863352645115,8989.302317565716,9.441558441558442,4.207792207792208,0.42922493624074654,0.34615384615384615,0.5897435897435898,0.21688034188034186,0.21145991545479356,0.4709590025307782,0.07007305655495424,0.5,0.6198516115899482,0.24529914529914534,53.157696776642645,63.4084764505044,116.56617322714705,150.76448410576498,0.4230769230769231,0.5355328099581529,0.28205128205128205,89.28136957988565,115.96801169395937,0.07692307692307693,0.08431880163179528,0.0641025641025641,27.2848036472614,34.79647241180569,1.4102564102564104,1.705128205128205,0.5656537906537905,0.5641025641025641,0.8076923076923077,0.5544871794871795,0.8461538461538461,0.8974358974358975,0.4348290598290599,78
579,MQ_95k,1148.1299358974354,0.7051282051282052,4920.815156498718,0.0641025641025641,9.397435897435898,0.0641025641025641,0.6378499643874647,40.91025641025641,59.242849387508265,6.219369369369369,1.5384615384615385,2.2381506607941604,8710.895838778184,8973.575038956013,9.06578947368421,2.6184210526315788,0.26176438404624,0.3974358974358974,0.6923076923076923,0.2532051282051282,0.22640092765999378,0.448237847958696,0.11461971979984045,0.5769230769230769,0.9027015478970637,0.2254273504273504,62.95437202698145,74.57667707785582,137.53104910483728,212.1519482859869,0.44871794871794873,0.6769125764569622,0.2884615384615385,108.1758583509005,155.12712624735673,0.1282051282051282,0.22578897144010165,0.08333333333333333,29.355190753936768,57.024822038630205,1.5128205128205128,1.9615384615384615,0.6204314204314202,0.6282051282051282,0.9102564102564102,0.6202991452991453,0.8846153846153846,1.0512820512820513,0.4978632478632478,78
604,NEXT_Jw23,1146.2567051282053,0.8461538461538461,5117.277787428205,0.21794871794871795,8.35897435897436,0.11538461538461539,0.6368092806267807,49.351351351351354,73.41482034358675,8.418137254901962,1.7564102564102564,2.4966560801503905,6571.261188245148,6934.436008861894,8.746666666666666,2.9466666666666668,0.304284899311215,0.5897435897435898,0.8461538461538461,0.3621794871794872,0.23377823036467713,0.47100353804957845,0.09468696927350366,0.9102564102564102,1.2927951969416067,0.30757020757020764,83.12676011134158,70.03395252263951,153.1607126339811,227.47054059648755,0.6794871794871795,0.9094423480156413,0.3264957264957265,120.30539364392406,174.63911188179063,0.23076923076923078,0.38335284892596544,0.12179487179487178,32.855318990057036,52.831428714696955,1.7692307692307692,1.8717948717948718,0.602217227217227,0.782051282051282,0.9743589743589743,0.6646367521367521,0.9871794871794872,0.8974358974358975,0.4288461538461539,78
67,AG_dimple,1140.6737564102561,0.717948717948718,5181.972639428208,0.14102564102564102,9.064102564102564,0.02564102564102564,0.6337076424501423,36.166666666666664,51.84697555761467,6.207236842105263,1.5,2.142122511189575,5718.293604323907,8812.42090728131,9.320512820512821,2.5,0.2568180123044377,0.5641025641025641,0.717948717948718,0.3685897435897436,0.19160263442095596,0.4589761857414924,0.056466045207140124,0.782051282051282,1.1088959901288267,0.26804029304029303,63.62074319303239,53.730952507410294,117.35169570044266,174.42348504676832,0.6538461538461539,0.9187191753700205,0.38461538461538464,95.7628414975853,139.87407846567837,0.1282051282051282,0.19017681475880652,0.0641025641025641,21.588854202857384,34.54940658108996,1.7692307692307692,1.7435897435897436,0.5964692714692715,0.7307692307692307,0.7692307692307693,0.6303418803418803,1.0384615384615385,0.9743589743589743,0.432997557997558,78
66,AG_aaaaaB,1210.8389358974364,0.9871794871794872,5483.474993528204,0.2564102564102564,9.064102564102564,0.02564102564102564,0.6726882977207975,56.14102564102564,76.40925266922794,10.169913419913419,1.8717948717948718,2.5344982484522416,12800.649923367851,8846.30261807087,8.064102564102564,3.269230769230769,0.36899410149886447,0.5769230769230769,0.9871794871794872,0.2952991452991453,0.20283836268530514,0.4524440295469921,0.05763098006778002,0.9102564102564102,1.2113322626795426,0.3036324786324786,70.05218406399607,79.21995694820697,149.27214101220304,203.2893232656379,0.7692307692307693,1.027858510596597,0.4290598290598291,116.9473715641917,155.72558256816774,0.14102564102564102,0.18347375208294583,0.08333333333333333,32.32476944801135,47.563740697470145,1.8846153846153846,2.0256410256410255,0.6273453398453398,0.9102564102564102,0.9615384615384616,0.6416666666666667,0.9743589743589743,1.064102564102564,0.4989316239316239,78
554,MCG_995iTank,1301.4166538461536,1.2179487179487178,5045.398994038463,0.32051282051282054,7.6923076923076925,0.07692307692307693,0.7230092521367519,63.14102564102564,74.9690454801068,8.77390350877193,2.4615384615384617,3.0131446124771943,8221.495760285006,12019.70408820165,10.779220779220779,5.636363636363637,0.4971706574592947,0.8589743589743589,1.2179487179487178,0.4284188034188035,0.2608710795919056,0.43617333835633404,0.13183003929633536,1.2820512820512822,1.5454612325174102,0.4061660561660562,111.59906671919195,95.37390186698434,206.97296858617634,255.2861247835937,1.0256410256410255,1.2573845805077783,0.5021367521367521,168.73712226970542,205.787586832092,0.2564102564102564,0.2880766520096318,0.14316239316239315,38.235846316470905,49.49853795150168,2.1794871794871793,2.371794871794872,0.6838017039940114,1.1538461538461537,1.3076923076923077,0.6872507122507121,1.0256410256410255,1.064102564102564,0.5393162393162393,78
149,CG_Maji,1203.8105810810807,0.8513513513513513,6071.408878594594,0.12162162162162163,9.162162162162161,0.02702702702702703,0.6687836561561561,31.054054054054053,45.7988573388952,3.9899061032863847,1.7432432432432432,2.6400244521736216,4039.4679638492157,9802.922011905632,8.472972972972974,2.5405405405405403,0.28708603267426797,0.5540540540540541,0.8513513513513513,0.34909909909909914,0.22600458022278647,0.5022427380677214,0.07224889483227849,0.8378378378378378,1.0988229674705317,0.3110360360360361,65.64371444303782,58.45566666909993,124.09938111213773,187.9322113648484,0.6756756756756757,0.8958558953705111,0.40540540540540543,99.45904291035717,149.1151728684903,0.16216216216216217,0.20296707210002082,0.08108108108108109,24.640338201780576,38.817038496358116,1.7837837837837838,1.8783783783783783,0.6356874731874731,0.8378378378378378,0.9054054054054054,0.6668918918918919,0.9459459459459459,0.972972972972973,0.48828828828828835,74
172,COM_DTreats,1263.1546621621624,1.3108108108108107,5058.624669445944,0.24324324324324326,8.527027027027026,0.08108108108108109,0.7017525900900901,67.3972602739726,82.89963606404417,7.483972992181947,2.635135135135135,3.3285711335135963,12472.775302518008,12785.187041794214,10.513513513513514,4.162162162162162,0.3690290805906132,0.7972972972972973,1.3108108108108107,0.3727477477477477,0.25234292652844104,0.4479185311365827,0.11550597004855694,1.2027027027027026,1.4639311480492834,0.3484234234234235,117.97716229401836,121.40135582073314,239.37851811475147,297.79220119723834,1.027027027027027,1.2594951430993935,0.41846846846846847,198.67232885607294,246.87970118533275,0.17567567567567569,0.20443600494988964,0.12387387387387387,40.70618925867854,50.91250001190552,2.0945945945945947,2.7027027027027026,0.7036192036192032,1.2567567567567568,1.3783783783783783,0.6316280566280565,0.8378378378378378,1.3243243243243243,0.5899613899613898,74
175,COM_Victxr,1264.0164459459456,0.581081081081081,4911.853634604053,0.21621621621621623,8.527027027027026,0.08108108108108109,0.7022313588588591,36.445945945945944,46.16961776920161,5.186619718309859,1.662162162162162,2.151672760690999,8196.557960388487,10707.131902552092,9.931506849315069,3.041095890410959,0.3138680964929958,0.3108108108108108,0.581081081081081,0.1824324324324324,0.2127224017024242,0.4669353861244252,0.09020133017429953,0.6351351351351351,0.7891458385607854,0.26981981981981984,54.43970443625899,81.33715211368025,135.77685654993923,173.5771589965348,0.5135135135135135,0.6291242727308187,0.3333333333333333,103.7216384203946,132.85099026685967,0.12162162162162163,0.16002156582996668,0.060810810810810814,32.05521812954464,40.72616872967514,1.527027027027027,2.2972972972972974,0.6441222066222062,0.6216216216216216,1.0405405405405406,0.6572072072072072,0.9054054054054054,1.2567567567567568,0.518918918918919,74
506,LBR_IceTech,1113.3407432432434,0.9324324324324325,4644.499564918919,0.10810810810810811,9.216216216216216,0.02702702702702703,0.6185226351351351,57.17567567567568,77.66708048071621,7.965238095238094,1.837837837837838,2.7303131367865463,5361.412653709118,8316.550491718384,6.930555555555555,1.2777777777777777,0.17108190919465427,0.6756756756756757,0.9324324324324325,0.39189189189189194,0.20469821108377914,0.43313295251993045,0.05850382214923409,0.8378378378378378,1.142172342910218,0.30450450450450456,73.51842748075677,72.77375491288436,146.29218239364113,221.44755700427044,0.6756756756756757,0.9327372517858976,0.37342342342342344,121.90828607970855,189.05252581539514,0.16216216216216217,0.2094350911243205,0.08558558558558559,24.38389631393259,32.395031188875244,1.7432432432432432,2.0135135135135136,0.6428785928785927,0.8513513513513513,0.9864864864864865,0.6473938223938223,0.8918918918918919,1.027027027027027,0.46846846846846846,74
505,LBR_GuaB,1178.926162162162,1.135135135135135,4866.098810675675,0.2702702702702703,9.216216216216216,0.02702702702702703,0.6549589789789791,69.87671232876713,88.90519054935001,10.233072916666668,2.5945945945945947,3.623297937808304,4492.128746115054,11950.6826968437,8.63013698630137,3.232876712328767,0.34577766398136217,0.7027027027027027,1.135135135135135,0.3641891891891892,0.28530822436428904,0.45858993312182883,0.13661621694476284,1.054054054054054,1.3681057341334666,0.3583333333333334,94.18046255606315,114.82965885626304,209.01012141232616,282.128999365212,0.918918918918919,1.1968433825548082,0.4436936936936937,175.93146356613312,239.43384972311307,0.13513513513513514,0.17126235157865827,0.0900900900900901,33.07865784619305,42.69514964209909,1.9864864864864864,2.4864864864864864,0.694250419250419,1.1891891891891893,1.4054054054054055,0.7213803088803088,0.7972972972972973,1.0810810810810811,0.5076576576576576,74
504,LBR_Addit,1118.8251216216215,0.44594594594594594,4754.484857191623,0.06756756756756757,9.216216216216216,0.02702702702702703,0.6215695120120122,31.534246575342465,43.8508674147489,5.876291079812206,1.0945945945945945,1.480622560721293,4044.388760419851,7074.639818602146,6.044117647058823,1.8529411764705883,0.265068611943612,0.24324324324324326,0.44594594594594594,0.17229729729729729,0.16008015480989504,0.45348476927299897,0.057930718999087576,0.44594594594594594,0.5630292013430408,0.18693693693693691,34.085219486339675,48.69433074384122,82.77955023018089,113.91795708733318,0.36486486486486486,0.455791816932299,0.2702702702702703,63.53375128153208,87.93374555502346,0.08108108108108109,0.10723738441074179,0.036036036036036036,19.245798948648815,25.984211532309693,1.4189189189189189,1.9054054054054055,0.5692192192192191,0.44594594594594594,0.6486486486486487,0.49887387387387394,0.972972972972973,1.2567567567567568,0.4653153153153153,74
199,DGE_Kropp,1212.9467972972975,0.8648648648648649,6287.594401832434,0.20270270270270271,8.702702702702704,0.02702702702702703,0.6738593318318319,60.391891891891895,77.33162499125021,8.175050301810865,1.9189189189189189,2.594662955067362,10835.589013079829,12208.572130795532,6.513513513513513,2.9594594594594597,0.4368773118773118,0.5,0.8648648648648649,0.3288288288288288,0.19955261986339812,0.3819605851452678,0.08068699485654782,0.7567567567567568,0.9674091480388493,0.3198198198198198,65.89304357816414,100.44332748718591,166.33637106535005,221.2601680880554,0.5945945945945946,0.7557857057639719,0.40540540540540543,137.93835282119954,184.5038326941977,0.16216216216216217,0.21162344227487795,0.10135135135135136,28.398018244150524,36.756335393857775,1.6756756756756757,2.2567567567567566,0.6790808665808666,0.7297297297297297,1.1891891891891893,0.7,0.9459459459459459,1.0675675675675675,0.5138352638352639,74
455,ILL_Topdawg,1196.8753513513518,0.9864864864864865,7276.690240905406,0.22972972972972974,8.378378378378379,0.06756756756756757,0.6649307507507508,47.2972972972973,62.51282781443041,8.259160052910055,1.8108108108108107,2.4953249742143897,7643.702519026721,10541.501953127736,8.352112676056338,3.323943661971831,0.33436682095874093,0.6756756756756757,0.9864864864864865,0.40653153153153154,0.22048873434174618,0.45434552952383983,0.0779323308439342,0.9594594594594594,1.2188199137543543,0.3722972972972974,73.40904259309491,82.66949995143993,156.07854254453483,211.51929483020956,0.7837837837837838,0.9982110351088109,0.4211711711711712,115.98022242122322,161.5535540943775,0.17567567567567569,0.220608878645544,0.12162162162162163,40.09832012331164,49.96574073583205,1.8783783783783783,2.1486486486486487,0.6446316446316442,0.918918918918919,0.8918918918918919,0.674099099099099,0.9594594594594594,1.2567567567567568,0.5113577863577863,74
452,ILL_Freemeplease,1286.6435810810813,0.7297297297297297,7621.9848731351385,0.05405405405405406,8.378378378378379,0.06756756756756757,0.714801989489489,33.945945945945944,45.50966155213104,4.896464646464647,1.6486486486486487,2.2343360599155013,6209.631915137447,9927.324697826363,7.351351351351352,3.2567567567567566,0.4191364753864755,0.43243243243243246,0.7297297297297297,0.32094594594594594,0.25267447059152154,0.45941963914296535,0.09558328465953099,0.6756756756756757,0.8724980469411542,0.30743243243243246,51.77790695912129,70.8605615248024,122.6384684839237,163.89247756960395,0.581081081081081,0.7606074148255467,0.3716216216216216,104.66401051116517,140.9954446748979,0.0945945945945946,0.11189063211560765,0.060810810810810814,17.974457972758525,22.89703289470605,1.5810810810810811,1.662162162162162,0.6302123552123551,0.7162162162162162,0.9324324324324325,0.670045045045045,0.8648648648648649,0.7297297297297297,0.3880630630630631,74
437,HARD_Meluke,1213.8350675675674,0.8918918918918919,6124.399532162162,0.20270270270270271,7.6891891891891895,0.06756756756756757,0.6743528153153153,33.4054054054054,42.53680539713057,4.068690476190476,1.8918918918918919,2.468171123848239,4995.898893749142,8726.931680719328,8.232876712328768,2.493150684931507,0.3105571939476049,0.6216216216216216,0.8918918918918919,0.340990990990991,0.20836273722981957,0.4986869285277271,0.05306114460506322,0.9594594594594594,1.2277728590906136,0.32599742599742604,74.74049453351891,67.67026682802148,142.41076136154038,187.91779014879688,0.8378378378378378,1.0889166519716873,0.4567567567567567,121.6212220823759,161.5708813440705,0.12162162162162163,0.1388562071189267,0.07657657657657657,20.789539279164494,26.346908804726453,1.9189189189189189,2.135135135135135,0.6285597285597283,0.972972972972973,0.918918918918919,0.6547297297297296,0.9459459459459459,1.2162162162162162,0.4800675675675675,74
436,HARD_Lobes,1324.042918918919,1.337837837837838,6368.82916341892,0.21621621621621623,7.6891891891891895,0.06756756756756757,0.7355793993993993,64.41095890410959,78.54322174238116,9.131944444444445,2.635135135135135,3.3283077052476053,8858.669952865548,12521.127699316901,9.891891891891891,4.094594594594595,0.3918283986067335,0.8918918918918919,1.337837837837838,0.4322072072072073,0.2813160027302541,0.518082704416151,0.09855381853621645,1.364864864864865,1.6681641828404645,0.3952380952380954,112.93575472890842,119.05428207971194,231.99003680862035,286.6515914938619,1.162162162162162,1.428150153656016,0.5461711711711712,184.05274318088624,230.22798983266978,0.20270270270270271,0.24001402918444842,0.10360360360360361,47.93729362773409,56.423601661192215,2.324324324324324,2.7972972972972974,0.7264308139308138,1.2837837837837838,1.3513513513513513,0.8051801801801802,1.0405405405405406,1.445945945945946,0.5509009009009008,74
435,HARD_Jsank,1304.8039189189187,1.1081081081081081,5712.5219762945935,0.22972972972972974,7.6891891891891895,0.06756756756756757,0.7248910660660665,58.986486486486484,75.2060716129834,11.007556216931219,2.175675675675676,2.9067659800185695,17367.102601728715,13782.468058957325,8.783783783783784,3.175675675675676,0.3593634936026241,0.6216216216216216,1.1081081081081081,0.32027027027027033,0.24759511918520932,0.46912944400336687,0.11404585907326618,1.027027027027027,1.403931359669648,0.35360360360360366,87.90299202963962,111.41982136545954,199.32281339509916,266.1852170714347,0.7837837837837838,1.0622787011900294,0.42342342342342343,141.14089349817434,188.3410490762561,0.24324324324324326,0.3416526584796184,0.15315315315315314,58.18191989692482,77.84416799517871,1.9054054054054055,2.7432432432432434,0.7416192291192288,0.9594594594594594,1.2162162162162162,0.7423423423423423,0.9459459459459459,1.527027027027027,0.6148487773487772,74
434,HARD_Chubba,1296.8802432432433,0.8243243243243243,6272.757431405407,0.1891891891891892,7.6891891891891895,0.06756756756756757,0.7204890240240243,53.486486486486484,70.68596641852379,6.828358208955223,2.189189189189189,2.9048321209515806,6906.424716987302,14474.652173249426,8.432432432432432,3.364864864864865,0.37771439211656616,0.527027027027027,0.8243243243243243,0.4054054054054054,0.2469160667345963,0.39178358790391793,0.1284649632882251,0.7297297297297297,1.0455365838322102,0.338963963963964,68.12339113057378,102.1705851856294,170.29397631620319,231.17300268953468,0.5945945945945946,0.8587303573871179,0.454954954954955,139.53014704135796,188.8239140890023,0.13513513513513514,0.18680622644509215,0.08783783783783784,30.76382927484521,42.349088600532426,1.6081081081081081,2.391891891891892,0.6893710268710267,0.7702702702702703,1.4189189189189189,0.7970720720720721,0.8378378378378378,0.972972972972973,0.47770270270270265,74
