player_id,team_name,player_name,match_count,attacker_health_diff,defender_health_diff,attacker_accuracy,defender_accuracy,battle_duration,battle_moved_distance,damage
FPC_KaXha,FPC,KaXha,30,-31.91482853,-62.47116041,0.660748345,0.274868922,87.70324,863.2731809,83.97591
emT_seoul,emT,seoul,29,-13.27431175,-59.55680903,0.574910314,0.488546703,39.36576,3256.205422,76.88319
emT_LeClo,emT,LeClo,29,-35.27551024,-46.00994428,0.600196951,0.384579875,98.58543,1337.120168,77.30147
GBX_BBoN,GBX,BBoN,29,-29.53503097,-50.20416396,0.616461118,0.42471695,57.922455,1156.781871,69.08262
DNW_DG98,DNW,DG98,29,-4.739674961,-44.26464767,0.48328716,0.402691046,38.868355,2906.486055,58.916805
RPL_Despair,RPL,Despair,29,-8.24403516,-50.52365014,0.52984202,0.387259268,13.728941,1073.362236,59.42744
ORN_Potato,ORN,Potato,29,-31.30217743,-43.5410287,0.609904957,0.264424831,114.346115,2212.543284,61.343353
ORN_Ranger,ORN,Ranger,29,-9.710623605,-36.78444133,0.557858827,0.379740919,14.105047,3490.711746,52.85753
YAHO_wo1f,YAHO,wo1f,29,-32.15943818,-55.61825581,0.614304041,0.39544079,79.51805,2002.458484,72.13307
YAHO_Shinboi,YAHO,Shinboi,29,-8.017529806,-25.37002468,0.579457804,0.381570303,32.463665,1870.67706,71.41888
YAHO_Microfry,YAHO,Microfry,29,-7.123477789,-77.01983677,0.545277981,0.307467532,50.49346,3614.436607,55.76364
DF_Vexyl,DF,Vexyl,29,-22.04347324,-57.18944556,0.697224997,0.451593353,71.15575,948.9737812,80.75307
DF_Infamousss,DF,Infamousss,29,-24.59692562,-45.86519711,0.650516423,0.1621337,48.343937,1431.821788,71.98823
DWG_DoYa,DWG,DoYa,28,-18.01473648,-59.73384931,0.454098769,0.456937755,41.203632,4069.089177,75.38183
GANG_p4tr1c,GANG,p4tr1c,28,-1.25476181,-45.91927201,0.656415775,0.368427816,136.71236,2066.367855,72.62493
LVG_ParkChaN,LVG,ParkChaN,25,-17.6927813,-46.60550346,0.476620473,0.183333333,25.155615,2087.77202,78.388794
Tian_Z9Max,Tian,Z9Max,24,-6.504999691,-44.29586679,0.635793681,0.268310767,32.188446,2301.156458,67.50065
SDS_Zack,SDS,Zack,24,-30.12195587,-58.39398232,0.532886273,0.342446442,77.349144,4452.540608,77.20395
4AM_PigNan,4AM,PigNan,24,-14.11647342,-46.10467046,0.560119861,0.483396287,21.793922,715.0477059,67.85274
E36_Sylphia,E36,Sylphia,24,-28.08043232,-39.80101344,0.68527275,0.489531427,28.80145,1013.624025,85.79597
E36_Pureboy,E36,Pureboy,24,-34.87828052,-62.48091805,0.59776888,0.428486917,25.695875,766.680492,86.04645
COC_Lilghost,COC,Lilghost,24,-8.139501506,-49.42355902,0.590159998,0.225621118,36.454758,1843.828634,80.38363
GEXA_Lokslokkk,GEXA,Lokslokkk,24,-25.39411587,-43.33350293,0.720230252,0.372508212,53.32061,876.4813385,68.726845
SDS_KJAY,SDS,KJAY,24,-15.5235027,-49.8056385,0.491546867,0.374319576,18.133,2717.897445,70.877266
SMG_17Lanren,SMG,17Lanren,24,-38.71642647,-62.86014566,0.563703091,0.395580338,18.5304,2925.643898,49.99652
COC_lulualways,COC,lulualways,24,-19.88082873,-19.07197801,0.608616648,0.421631806,85.03831,2518.814277,77.49692
GEXA_Savior,GEXA,Savior,24,-18.90956609,-48.24423798,0.641111988,0.365585144,51.681942,1626.72821,76.777275
E36_amonot,E36,amonot,24,-13.57162902,-54.92646265,0.570220923,0.356106764,10.421176,1457.726694,62.65161
E36_satou,E36,satou,24,-5.512724495,-53.12946315,0.57594548,0.458308539,11.1701,1188.501916,75.78578
SMG_17Smallccc,SMG,17Smallccc,24,-14.11455194,-57.26130447,0.443113475,0.186055863,40.072582,4729.327566,36.627796
SDS_Yuri,SDS,Yuri,24,-43.27887691,-60.95073627,0.621090386,0.439718663,26.313728,686.1309767,78.065895
SDS_uKL,SDS,uKL,24,-24.4799366,-67.94804292,0.527747064,0.406954248,60.62079,1811.578489,52.66388
303_Iuriboi,303,Iuriboi,24,-0.224911928,-40.9652878,0.620333527,0.272696534,35.47575,175.7743741,80.73477
PULL_Vanti,PULL,Vanti,24,-30.58606357,-57.95918201,0.597175331,0.446205201,73.65674,2574.114559,74.943726
PULL_B3nce,PULL,B3nce,24,-1.131000137,-39.87126981,0.672126025,0.334563022,71.9796,2473.318915,74.619316
APKS_intenZ,APKS,intenZ,24,-22.25550631,-52.26614515,0.671349253,0.307794513,72.153366,754.6344477,80.1663
APKS_ivel,APKS,ivel,24,-13.07784713,-60.59089851,0.623114548,0.356672139,32.85821,1883.11029,58.053185
APKS_C4LVIN,APKS,C4LVIN,24,20.80902052,-38.59695793,0.467076695,0.296638107,24.6822,1742.479637,55.547802
PULL_Creator,PULL,Creator,24,3.199330835,-57.11123931,0.641077876,0.384307658,30.289001,1963.992479,66.699
AA_Dan1mon,AA,Dan1mon,24,9.747666889,-40.68832541,0.513280002,0.433638256,43.561275,2153.017992,65.68133
AA_gr4G,AA,gr4G,24,-28.21042851,-51.25132149,0.48610675,0.271191814,31.390001,5117.532851,60.962734
PULL_Luki,PULL,Luki,24,18.4819959,-54.82310463,0.586713243,0.490738964,7.5491667,1887.492614,58.054165
303_Crissmazing,303,Crissmazing,24,-32.71997574,-34.10853537,0.667773812,0.28745875,69.03815,1742.583104,77.51401
303_kobbri,303,kobbri,24,-45.59438324,-26.94294033,0.61276429,0.345390367,100.44492,1010.709925,67.44195
303_aNON1M,303,aNON1M,24,-10.94251605,-39.14722201,0.579233229,0.437417936,78.05736,2477.705892,85.26854
NH_MMingDD,NH,MMingDD,24,-6.936859785,-58.32159589,0.679012489,0.547289413,43.730114,1665.169266,80.714516
PeRo_LongDD,PeRo,LongDD,24,-15.43714905,-58.94173041,0.586439209,0.476993078,10.830334,2046.747826,57.73973
K7_Lokslok,K7,Lokslok,24,-10.09859197,-60.4720343,0.632686746,0.409532647,12.262882,3339.31897,67.92492
PeRo_Myl,PeRo,Myl,24,-3.305865214,-54.80832185,0.581627137,0.327582582,23.010923,1321.266687,81.30281
K7_Savior,K7,Savior,24,-32.58568873,-39.42205628,0.622120014,0.441569163,29.233477,598.2427983,85.5907
K7_BuYoHoo,K7,BuYoHoo,24,-30.10775121,-39.37605314,0.617321256,0.3523732,31.75,1193.413747,55.387497
NH_liKeNan,NH,liKeNan,24,-25.34003857,-39.71393903,0.592090935,0.350699367,35.1595,1543.554998,47.996605
DGW_Machao,DGW,Machao,24,-21.9503355,-59.47106478,0.593856364,0.360638319,20.93032,1857.564608,68.82239
MCG_Tanki995,MCG,Tanki995,24,-6.597727226,-45.37365618,0.591889345,0.537266302,32.647243,3884.253529,66.73186
K7_ZhenNan,K7,ZhenNan,24,-7.7119174,-48.43693716,0.490264819,0.409700183,25.14505,5284.604703,57.139553
DGW_Melofo,DGW,Melofo,24,-38.37833246,-55.92077749,0.682932136,0.25185008,46.094334,226.2821784,78.49078
DGW_SSeeS,DGW,SSeeS,24,-3.481538626,-50.19814802,0.531063822,0.256149098,13.097846,2415.530283,64.65186
GEX_MaoYe56,GEX,MaoYe56,24,0.397753398,-59.69940076,0.564469571,0.300729483,7.3204665,1116.779394,75.25495
GEX_YanLi,GEX,YanLi,24,2.739954224,-42.04412905,0.5326817,0.375843662,20.03228,1576.642555,73.894104
DGW_Gokuri,DGW,Gokuri,24,-39.14252046,-50.78841963,0.646523737,0.399839466,45.423,724.7619329,68.1854
GF_PartyBeetle,GF,PartyBeetle,24,-4.552757724,-34.5169477,0.463665485,0.382879757,87.60855,7535.166872,73.94679
AA_jeka05firero,AA,jeka05firero,24,17.13270264,-69.79591465,0.522770463,0.414438609,19.9412,775.2024733,73.99614
SNIP_StEAL7hy,SNIP,StEAL7hy,24,-0.715284011,-46.60606705,0.67420966,0.500384606,75.619,710.5400527,76.56271
GF_Aaab,GF,Aaab,24,-24.90956481,-48.94535828,0.640933658,0.301709402,108.065346,899.2622285,72.31643
TNP_HellScream,TNP,HellScream,24,-3.774471716,-50.54247634,0.591008265,0.306961746,60.231953,2056.297047,72.81521
SNIP_croman86,SNIP,croman86,24,-18.40948004,-34.93296849,0.635508996,0.285855704,81.20916,2133.064234,76.71908
AA_Dream4u,AA,Dream4u,24,28.62227319,-36.617738,0.602510281,0.29484301,24.710545,303.2819162,60.564934
SNIP_ZEKO,SNIP,ZEKO,24,3.826035182,-69.13317802,0.631906871,0.409971487,38.344036,1190.167864,57.870865
TNP_boggar_T,TNP,boggar,24,-5.815042267,-30.12855409,0.488630992,0.320648844,12.47608,1781.652622,60.000843
TNP_Sco0by-,TNP,Sco0by-,24,-9.516665649,-56.72090025,0.644199026,0.451255149,95.37427,1018.353658,72.29391
TNP_ZorF,TNP,ZorF,24,-10.13407162,-2.918494754,0.583583294,0.391231546,53.031143,2723.710731,69.61246
WP_eXvolution,WP,eXvolution,24,-9.75889004,-54.49908166,0.620334065,0.42858377,42.966236,843.0133632,58.64285
JT_Deadpool,JT,Deadpool,24,-13.66641871,-29.52061628,0.608174931,0.405643109,118.42983,2441.108967,74.24016
XJ_JiSibabe,XJ,JiSibabe,24,-9.722036061,-30.52285051,0.553412702,0.227628205,14.163263,2940.121107,79.6482
ETG_CodeMarco,ETG,CodeMarco,24,-4.704020465,-51.4817992,0.637569027,0.400037048,42.95911,2159.36546,78.624794
DA_SIXMO,DA,SIXMO,24,-45.02911758,-54.97940306,0.643428286,0.305507866,7.21525,685.8163347,68.200134
AD_toundo,AD,toundo,24,-12.45352947,-54.56330722,0.633286533,0.193386621,103.14924,1681.969383,80.274734
AD_pHILOU,AD,pHILOU,24,-2.141041605,-35.86597776,0.654599014,0.291576477,125.316895,1380.346724,67.469284
WP_Kompot,WP,Kompot,24,-12.00307922,-44.11882646,0.585116213,0.260815929,51.920532,1607.354893,81.213776
TRS_PanchoKZ,TRS,PanchoKZ,24,-25.10094939,-64.71381588,0.549369368,0.361855092,38.51611,5105.229371,57.89022
TRS_Top,TRS,Top,24,-14.59259631,-71.02637833,0.623054098,0.616548159,87.54082,1789.346244,64.773155
TRS_AnyWayEz,TRS,AnyWayEz,24,-27.31730151,-58.88570504,0.696910333,0.273483665,54.971436,920.1420432,83.009125
FB_MrSedat,FB,MrSedat,24,-7.752333196,-53.23535819,0.542212873,0.327956311,5.3897333,3291.02146,55.082283
FB_scof1eld,FB,scof1eld,24,-12.13471667,-56.66002242,0.556940138,0.310856133,45.203667,3131.905573,70.41734
FB_Rid1,FB,Rid1,24,-9.139441038,-44.63513875,0.512484134,0.448009554,7.425526,3605.701582,49.08331
TRS_ttsN-,TRS,ttsN-,24,-15.93345261,-44.6245211,0.647869318,0.4267544,86.615,1974.633672,80.62993
OIG_Lx,OIG,Lx,24,-16.73294112,-46.9562677,0.524401271,0.351487633,108.79241,8764.688137,65.99619
MF4_SinisterHS,MF4,SinisterHS,24,-18.61706031,-70.15242459,0.656357234,0.370667741,26.209684,2105.687315,56.899597
MF4_seniks,MF4,seniks,24,11.44607798,-35.81387238,0.438953639,0.409937267,29.830666,954.3946033,59.55237
DV_GoldBee,DV,GoldBee,24,-13.08776751,-45.89631139,0.651473356,0.305802307,34.038,795.9307841,90.168846
DV_Bulbalord,DV,Bulbalord,24,-17.21968943,-59.99286949,0.49025698,0.47092304,5.8626666,3627.841122,61.191223
DV_APTYP,DV,APTYP,24,-16.90623355,-31.94908463,0.635085632,0.16218526,41.993187,2761.22734,77.40589
MF4_rappha,MF4,rappha,24,-24.68227249,-52.35117458,0.595097363,0.432114364,65.233185,1371.958899,75.42715
NLT_Deep,NLT,Deep,24,-11.0827926,-38.92478319,0.61221607,0.621230549,44.898777,3570.705864,70.09279
MF4_dogz3R,MF4,dogz3R,24,-31.47590171,-60.88324293,0.623161607,0.362080635,95.40339,1718.534647,79.844154
LGE_Manguo,LGE,Manguo,24,-25,-64.33193779,0.678513357,0.322881106,16.001625,1114.553785,84.985245
BAE_sophiya666,BAE,sophiya666,24,-22.2543354,-32.96432046,0.676801257,0.28785014,76.104485,1499.192813,74.15033
FTF_Nandoo,FTF,Nandoo,24,-10.30117216,-22.82477599,0.663939255,0.419575594,43.004158,2005.012928,73.54895
XS_jKenn,XS,jKenn,24,-9.061442417,-46.39443285,0.604363299,0.333521534,55.485,1166.243724,74.45124
KT_styleG,KT,styleG,24,11.36363636,-41.89800088,0.579276265,0.225102394,29.53709,4098.066814,60.702103
AAP_k1lla,AAP,k1lla,24,14.52689913,-50.33519583,0.652016301,0.296388796,39.613667,4300.951738,83.88204
MG_Sulabi,MG,Sulabi,24,-7.96779043,-62.48855972,0.591118961,0.40785436,14.827909,1086.498257,66.472984
BAE_Lokies,BAE,Lokies,24,-0.631708228,-66.61497815,0.55220302,0.531228404,44.119175,1981.2351,57.31035
FTF_Defiand,FTF,Defiand,24,-5.426875114,-39.85778259,0.506904554,0.345904762,5.7925,2856.137603,49.284294
DV_Dyann,DV,Dyann,24,7.330755997,-51.34699359,0.587109663,0.410287219,77.8587,1514.688349,71.003296
DAY_PuuChiwz,DAY,PuuChiwz,24,-25.66581345,-46.08109816,0.583672248,0.41328373,62.547768,1012.828897,79.838066
BAE_Fludd,BAE,Fludd,24,-12.62954542,-0.764777422,0.565068688,0.415064119,50.137535,3892.247671,62.77267
DV_JEnd,DV,JEnd,24,-3.184564096,-54.82733272,0.620853225,0.333938263,83.01678,1088.324216,78.23562
GH_GodNue,GH,GodNue,24,-2.179235953,-64.05967082,0.487449069,0.418553439,19.719296,3013.357483,56.57804
GH_someth1ngelse,GH,someth1ngelse,24,-5.262832369,-20.34718622,0.582463745,0.258351347,43.999096,2964.480431,75.426125
DAY_Nourinz,DAY,Nourinz,24,-18.09282528,-65.27498805,0.639848768,0.484055606,78.82364,3030.727505,66.892494
XS_NgocTan,XS,NgocTan,24,3.679101944,-37.10606326,0.493023643,0.343427086,4.2610626,1340.466098,45.108982
DxG_LONGK,DxG,LONGK,24,-15.68780182,-36.32701484,0.659512325,0.507571473,122.60024,1655.056782,76.67252
DxG_FerGus,DxG,FerGus,24,-4.445159912,-43.11654465,0.553758895,0.323676321,14.329499,4202.062336,64.47408
FTF_Awkarinnnnn,FTF,Awkarinnnnn,24,-18.87203884,-50.47867384,0.566507095,0.497313797,12.5399,1477.055115,70.091095
GH_Clories,GH,Clories,24,-0.733199063,-41.35263125,0.601615445,0.372594594,82.94871,1354.103537,86.191475
BAE_Neferhor,BAE,Neferhor,24,-21.2976653,-42.72916106,0.584977557,0.510144928,78.68973,2250.231085,71.53046
AAP_Momonjii,AAP,Momonjii,24,-6.851961408,-32.48210135,0.649419865,0.432916016,41.34293,637.7789219,69.633545
AAP_CeeJay18,AAP,CeeJay18,24,-14.66008158,-34.68229866,0.64818907,0.290919878,28.234407,767.6806393,82.80694
KT_botbas,KT,botbas,24,-6.410398865,-53.46688118,0.637341896,0.343016238,30.3441,770.5128621,66.52972
KT_NezA,KT,NezA,24,-6.400638132,-29.27459864,0.646223785,0.29007177,60.29012,1162.045118,81.341156
KT_Moosatae,KT,Moosatae,24,-14.4928721,-26.53897908,0.561633083,0.365419587,136.28078,4622.351543,67.84684
AAP_Kalbs,AAP,Kalbs,24,-13.64931181,-44.62064127,0.578931338,0.436274279,40.266113,1307.326645,69.08232
BJK_xLyron,BJK,xLyron,24,-10.28917797,-51.55331842,0.610761429,0.385510743,52.267334,2259.690431,59.134693
BJK_Metebey,BJK,Metebey,24,-24.8368131,-57.79446583,0.635818009,0.351062513,49.01433,1880.547615,64.65042
BJK_C4RL,BJK,C4RL,24,-2.434374809,-29.66499673,0.563364569,0.308109901,25.724438,1871.834381,42.44207
TQ_Killstill,TQ,Killstill,24,-43.16371632,-42.13396301,0.612781982,0.308721264,26.2384,1227.002521,77.35224
TQ_1440x1080,TQ,1440x1080,24,-2.52053607,-28.29272135,0.587507211,0.297357061,17.603075,3236.451555,73.535225
UT_Orange,UT,Orange,24,-1.045645352,-28.66232385,0.672939201,0.489573438,121.699066,2235.490914,82.2449
TQ_Braba,TQ,Braba,24,-13.93556415,-35.48809783,0.641852892,0.209656085,31.948444,1473.36994,75.606384
BJK_ctrkN,BJK,ctrkN,24,-13.57333323,-49.23577649,0.488015797,0.223030876,68.18307,3614.566634,65.02192
SMG_17Baolei,SMG,17Baolei,23,-33.44184473,-47.38530831,0.70246041,0.454211841,100.332054,1152.010403,81.149635
GEXA_ZhenNan,GEXA,ZhenNan,23,-30.69293075,-59.14342067,0.633033052,0.449706693,73.61428,688.5066486,72.87157
APKS_SIMSY,APKS,SIMSY,23,-10.76385568,-35.5715179,0.700372691,0.243886783,70.085106,854.9737922,78.63717
Tian_mingz1,Tian,mingz1,23,-4.60343621,-56.59729195,0.496620133,0.259249141,52.255318,3758.804348,63.785343
GEX_Cc,GEX,Cc,23,-14.03880719,-56.89516663,0.415509178,0.528112829,38.2215,6530.319,44.491417
GEX_Leo,GEX,Leo,23,-14.85161365,-38.25750653,0.626789788,0.196506892,61.158684,1307.689438,74.82596
GF_Ticko,GF,Ticko,23,-21.60808267,-52.67923984,0.672946433,0.415403896,65.81533,2466.854656,80.84016
GF_TekkerZ,GF,TekkerZ,23,-0.189378437,-45.47607734,0.566786776,0.317449941,87.59832,2656.37423,61.19352
SNIP_LukeeV,SNIP,LukeeV,23,-11.8100001,-34.18070595,0.405050545,0.327113834,163.36684,1952.976045,58.66402
UT_POKAMOLODOY,UT,POKAMOLODOY,23,-10.83630553,-47.50404725,0.515287682,0.370768314,14.642142,4006.063026,56.22525
FB_Kalimdor,FB,Kalimdor,23,13.30579758,-44.98103291,0.637812472,0.18057352,19.478,786.6410456,73.8553
DV_IllidanSR,DV,IllidanSR,23,-6.980248928,-66.1746719,0.545938934,0.411435008,102.31587,1901.503605,44.029495
MG_TongK,MG,TongK,23,3.026363903,-36.01921163,0.670492596,0.329975101,88.73455,1406.089711,81.81654
MSC_ve6agod,MSC,ve6agod,23,6.236967087,-52.33817963,0.552927218,0.245165945,36.36975,3585.775778,61.552242
TQ_Redzyy,TQ,Redzyy,23,-31.22200614,-26.42972456,0.696717284,0.30472763,107.007385,1257.866455,68.14764
CES_Smell,CES,Smell,23,-32.04083095,-47.41382288,0.56804795,0.422277284,58.200882,2490.003138,82.10099
4AM_We1st,4AM,We1st,21,-28.89741093,-50.91568173,0.545689877,0.480414847,41.201565,989.6434332,81.57761
CK_JunHyeog,CK,JunHyeog,20,-22.10840391,-29.56033606,0.664949045,0.478008179,44.864334,256.597459,78.95462
PG_LexGod,PG,LexGod,20,-20.81320095,-58.75386928,0.706997107,0.302830076,53.108833,1174.720952,87.45473
CK_Dohyeon,CK,Dohyeon,20,-4.494000554,-52.88660005,0.637709607,0.205709976,63.763313,677.5113325,68.39573
PBN_OH9,PBN,OH9,20,-12.0669566,-39.70756967,0.415205761,0.30105133,24.326653,6303.25178,68.33703
PBN_DParis,PBN,DParis,20,-21.48762944,-57.59197841,0.576725743,0.348272286,31.765263,1859.257006,78.038734
PGA_Charsiu,PGA,Charsiu,20,-17.98656909,-45.94025712,0.687916931,0.297503374,36.636833,513.2097117,104.093414
PGA_Heemin,PGA,Heemin,20,-15.00286902,-43.00789351,0.564279876,0.290424402,34.65557,1552.281204,70.354675
GEXA_BuYoHoo,GEXA,BuYoHoo,20,-38.0386065,-59.45202187,0.643124415,0.308058608,97.815926,681.5040419,84.168304
SQ_Gae9uu1,SQ,Gae9uu1,20,-11.12124991,-65.44881038,0.478709485,0.113157895,9.964188,2250.369114,48.86946
SQ_uxxxn,SQ,uxxxn,20,-19.60833316,-48.75561728,0.590413697,0.185714286,18.369888,1860.85105,56.27654
DNW_CheongGak,DNW,CheongGak,20,-26.09813104,-53.1157347,0.697683642,0.263112098,39.4828,1321.115038,57.678497
SQ_Order,SQ,Order,20,-21.76968269,-55.80524216,0.498808353,0.286753145,22.812,2124.300917,63.137066
WCS_Angry,WCS,Angry,20,-7.886531957,-58.44900052,0.625491101,0.259097723,85.08493,3498.529814,61.126568
WCS_Chaebin,WCS,Chaebin,20,-42.0602932,-56.09994664,0.609924471,0.208123249,12.9775715,453.6779708,89.81721
WCS_Hanya,WCS,Hanya,20,-12.98546812,-47.84535378,0.635994728,0.295040632,58.725887,1886.896301,69.27175
A13_Merald,A13,Merald,20,-11.68503952,-62.9181989,0.572408782,0.338731505,48.4519,2819.306881,75.53494
STA_Piaz,STA,Piaz,20,-16.19125009,-42.81800071,0.586155083,0.395631515,43.913563,1499.69349,58.33729
WCS_JUN,WCS,JUN,20,-11.34908988,-57.63324366,0.591895567,0.368794618,121.23373,2670.744297,74.984505
A13_Gyuyeon,A13,Gyuyeon,20,-17.70090849,-25.81309309,0.532621249,0.257565789,6.8239093,4742.82045,55.03151
A13_Curious,A13,Curious,20,-9.815789722,-55.1757095,0.653846737,0.40988501,44.84357,1036.995855,83.23551
A13_EVERMORE,A13,EVERMORE,20,-37.07816315,-49.10065317,0.520694312,0.265392323,11.727445,1384.588138,64.30762
APK_KIMGONI,APK,KIMGONI,20,-42.71621466,-43.76640822,0.509176587,0.267181091,13.7965,1064.503144,94.12166
FBL_Supernova,FBL,Supernova,20,1.565109253,-61.14056766,0.586235087,0.146122685,22.340427,1135.13852,73.07606
DUEL_TonyV,DUEL,TonyV,20,11.54499849,-40.85185814,0.690030926,0.226172541,24.373583,565.525805,80.11631
64UP_Hoshi,64UP,Hoshi,20,-22.80565948,-10.35685274,0.611604493,0.234276452,31.0219,645.9171222,76.72989
ATC_maaro,ATC,maaro,20,-23.40940571,-52.81436257,0.663283088,0.501404592,140.14825,1678.654264,78.18404
DGE_Monte,DGE,Monte,20,7.113077457,-48.8553808,0.644388767,0.28065701,57.888233,5037.768758,79.40257
EXO_TaylorJay,EXO,TaylorJay,20,-14.95224897,-45.72516385,0.683802856,0.410319339,34.564117,807.8543511,74.27157
64UP_Sociopath,64UP,Sociopath,20,-30.41718733,-36.37781203,0.647185534,0.231372137,68.50031,1742.535244,93.75051
WC_Keenan,WC,Keenan,20,-20.92767214,-39.20992801,0.695419635,0.393414275,141.79236,1392.189708,91.95009
EXO_PATKAPS,EXO,PATKAPS,20,0.943340486,-33.58477334,0.570099729,0.316300227,44.2451,1582.939636,80.06735
EXO_Poonage,EXO,Poonage,20,-29.04719949,-49.76868318,0.608227038,0.351213327,75.893936,2892.669636,72.53083
WC_Sharpshot4k,WC,Sharpshot4k,20,5.009450797,-40.16044712,0.466757203,0.470876048,32.27494,6132.208564,65.21394
LBR_Lush,LBR,Lush,20,26.81211196,-58.43040094,0.596113917,0.319453405,8.009556,2216.125035,68.607506
WC_jazza,WC,jazza,20,-25.6353749,-53.20981216,0.661388763,0.343661547,130.4094,3061.296731,64.638336
T8_BeaMz,T8,BeaMz,20,-6.170000076,-63.97120857,0.559205005,0.229305835,21.542,2046.203544,67.15412
WC_pentalol,WC,pentalol,20,-10.62420283,-40.02924692,0.59518177,0.517972987,32.941,1798.422119,52.328117
ATH_Darth,ATH,Darth,20,-36.9226347,-37.76311131,0.67936786,0.444365738,83.8283,576.6880358,77.03825
FBL_Tanaka,FBL,Tanaka,20,-15.20231559,-45.65297553,0.582261129,0.347163694,63.684635,2855.917711,67.386246
ATH_Mardones,ATH,Mardones,20,-6.106428146,-40.64617847,0.504810235,0.120192308,45.637573,1284.645308,84.19815
OATH_wo1f,OATH,wo1f,20,8.963897705,-61.282894,0.607377144,0.476638854,14.446333,1394.827917,73.272705
EXO_DrasseL,EXO,DrasseL,20,25.37500051,-37.09262406,0.529628122,0.371050409,55.671066,1703.455836,68.62972
T8_Grisly,T8,Grisly,20,-18.2056972,-30.33908621,0.604894731,0.472316641,44.293903,996.3771289,80.44533
ILL_Icyflex,ILL,Icyflex,20,-14.55575156,-51.41210375,0.582715794,0.346641091,80.65131,2713.461264,78.53304
GE_JaeYoung,GE,JaeYoung,20,-12.15516099,-57.03277133,0.617273846,0.274839865,86.60035,1783.499011,79.57754
GE_ALyu,GE,ALyu,20,-14.27756241,-53.56131554,0.500609405,0.36508474,54.770714,3688.649193,76.78949
FTF_tedeeyy,FTF,tedeeyy,20,-7.894066691,-49.19593384,0.493946167,0.470485696,32.4885,1763.306437,50.393925
XS_MeoU,XS,MeoU,20,-28.36882836,-52.75144396,0.603243955,0.480730335,35.018787,761.3504925,87.3791
MG_Valakz,MG,Valakz,20,-14.73599949,-19.74828211,0.692898207,0.199891068,27.3515,1443.896879,74.29473
DxG_NBK,DxG,NBK,20,-4.796740294,-32.97515076,0.559571978,0.508404486,124.46663,5211.564426,88.01156
SQ_Pr0phie,SQ,Pr0phie,20,-5.427112579,-9.02757136,0.589063033,0.389304572,59.545647,2106.763568,74.821
SNO_SneakAttack,SNO,SneakAttack,20,-17.84973876,-61.19506786,0.570687257,0.284114131,32.25689,2173.018098,84.60887
RAD_Baddylul,RAD,Baddylul,20,-20.83168927,-37.48654729,0.615234576,0.316405896,30.319647,1359.227032,57.16386
S1_Inn8,S1,Inn8,20,4.368483283,-13.69384688,0.555630309,0.470935558,42.908684,3897.410276,54.229633
COM_Subzero,COM,Subzero,20,-18.98747349,-41.04283345,0.677679644,0.26843192,127.41428,1755.901557,74.300476
SNO_Mitchieboi,SNO,Mitchieboi,20,14.97381064,-31.75126477,0.532215199,0.140350877,6.6523075,942.7951159,80.60601
CG_Delta,CG,Delta,20,-5.225642934,-43.92235733,0.669601078,0.509602286,69.21577,1035.201009,94.14532
TC_Nitrogen,TC,Nitrogen,20,-12.48699951,-42.66098387,0.493209446,0.351727347,54.2318,3591.871841,67.6709
SNO_Crawfresh,SNO,Crawfresh,20,-25.91557592,-38.69836769,0.626689727,0.355436285,57.62607,1386.275375,66.83181
MAO_Top1Sever,MAO,Top1Sever,20,-29.42888896,-45.42147423,0.639199085,0.235596839,54.669777,2285.674738,75.47985
GC_TeenoiPpt,GC,TeenoiPpt,20,-17.07116909,-35.89999938,0.58011186,0.465705509,114.36015,2025.008249,57.77745
GB_Ch1nh,GB,Ch1nh,20,-21.81803407,-53.74226048,0.678437282,0.20112782,44.883057,1260.693644,90.711784
E365_yzkeJ,E365,yzkeJ,20,-26.40381006,-58.33803368,0.586467684,0.388312006,155.86385,1746.583455,66.38423
DIC_JJLeo,DIC,JJLeo,20,-28.62222205,-42.37357499,0.508321308,0.163398693,20.788221,2155.03556,81.6659
CNG_Rain,CNG,Rain,20,-10.36363636,-66.82822122,0.49708567,0.370195033,21.427635,3479.933518,65.00143
MAO_Jettt,MAO,Jettt,20,-18.40067233,-64.27634738,0.650385299,0.414491758,58.85835,1957.286376,70.16732
BG_Mrchann,BG,Mrchann,20,-25.07319269,-54.56520284,0.556289238,0.459340141,42.859,3547.778462,70.3423
QC_Jayers,QC,Jayers,20,-10.22361151,-61.73186905,0.578135857,0.414157986,81.124374,2898.374455,71.441154
CNG_monty,CNG,monty,20,-14.01111094,-41.05349817,0.566232841,0.319861111,14.126888,4472.239395,55.826366
DAY_maitee,DAY,maitee,20,-11.16666667,-40.02565066,0.594376162,0.28347728,63.568165,3300.404565,62.21878
DV_NamC,DV,NamC,20,-11.19700336,-49.80700659,0.620498498,0.359072087,42.43675,1131.643664,72.91878
DV_Nickyyy,DV,Nickyyy,20,-2.539253928,-53.71472775,0.627320925,0.477166641,50.473545,996.7955428,80.54238
E365_Vandal9,E365,Vandal9,20,-1.866664886,-54.32513946,0.520290213,0.37539097,36.796497,1670.30665,60.098633
GB_JEnd,GB,JEnd,20,-32.31696599,-64.99374161,0.607535079,0.391447876,49.357334,714.0940543,90.65827
BG_ShinRyuji,BG,ShinRyuji,20,-44.76857076,-64.98301237,0.631891714,0.419114235,240.63028,6184.120285,61.214962
