,weapon,x,y
492,Item_Weapon_Mini14_C,296896.9375,441396.125
493,Item_Weapon_FNFal_C,533040.875,236671.3125
494,Item_Weapon_SCAR-L_C,718309.8125,446622.46875
495,Item_Weapon_SKS_C,324034.40625,520455.1875
496,Item_Weapon_FNFal_C,218333.359375,563748.25
497,Item_Weapon_SCAR-L_C,371187.34375,415112.28125
498,Item_Weapon_FNFal_C,223633.0,395641.4375
499,Item_Weapon_AK47_C,479005.5,297690.8125
500,Item_Weapon_Mini14_C,399163.65625,291681.1875
501,Item_Weapon_HK416_C,600327.1875,478950.84375
502,Item_Weapon_HK416_C,718843.25,446021.75
503,Item_Weapon_SCAR-L_C,488345.78125,454958.15625
504,Item_Weapon_SCAR-L_C,389756.46875,286834.5
505,Item_Weapon_HK416_C,547737.5,422073.1875
506,Item_Weapon_FNFal_C,565106.375,384309.59375
507,Item_Weapon_SCAR-L_C,701643.5,341034.0625
508,Item_Weapon_AK47_C,623881.0,374070.5625
509,Item_Weapon_Mini14_C,569393.1875,348684.34375
510,Item_Weapon_HK416_C,688165.5,461556.21875
511,Item_Weapon_SCAR-L_C,533081.0,236036.796875
512,Item_Weapon_SCAR-L_C,568930.5625,348616.46875
513,Item_Weapon_SKS_C,390014.15625,287545.09375
514,Item_Weapon_BerylM762_C,623249.8125,235300.390625
515,Item_Weapon_SCAR-L_C,325008.71875,398789.625
516,Item_Weapon_HK416_C,665604.4375,312280.0625
517,Item_Weapon_SCAR-L_C,165474.75,609105.1875
518,Item_Weapon_HK416_C,158708.953125,615188.25
519,Item_Weapon_HK416_C,639319.875,468737.03125
520,Item_Weapon_FNFal_C,623893.75,375176.90625
521,Item_Weapon_Mini14_C,493630.0625,280962.375
522,Item_Weapon_FNFal_C,623672.5625,235052.171875
523,Item_Weapon_Kar98k_C,710134.5625,328407.8125
524,Item_Weapon_FNFal_C,665774.125,311787.125
525,Item_Weapon_HK416_C,465666.1875,424228.0625
526,Item_Weapon_SCAR-L_C,710083.1875,328371.84375
527,Item_Weapon_FNFal_C,425461.1875,325742.0
528,Item_Weapon_Mini14_C,720592.375,443349.5
529,Item_Weapon_HK416_C,390167.875,287498.59375
530,Item_Weapon_HK416_C,510578.71875,381363.40625
531,Item_Weapon_FNFal_C,448629.0625,295481.8125
532,Item_Weapon_SCAR-L_C,510679.59375,503157.90625
533,Item_Weapon_HK416_C,243779.296875,436009.0
534,Item_Weapon_SCAR-L_C,398514.46875,291928.15625
535,Item_Weapon_AK47_C,625663.1875,302357.1875
536,Item_Weapon_Mini14_C,542334.9375,464594.4375
537,Item_Weapon_Mini14_C,544274.0,225958.390625
538,Item_Weapon_FNFal_C,291375.0,444811.84375
539,Item_Weapon_Mini14_C,394645.875,348877.0625
540,Item_Weapon_Mini14_C,605666.5625,488231.84375
541,Item_Weapon_Mini14_C,405970.71875,291719.59375
542,Item_Weapon_SCAR-L_C,219977.421875,559696.625
543,Item_Weapon_FNFal_C,389471.75,287540.75
544,Item_Weapon_HK416_C,559421.5625,502853.5625
545,Item_Weapon_SCAR-L_C,223347.390625,396572.625
546,Item_Weapon_FNFal_C,542342.0,464520.78125
547,Item_Weapon_Mini14_C,445290.4375,330477.5625
548,Item_Weapon_SKS_C,685996.25,462081.75
549,Item_Weapon_FNFal_C,324607.875,401482.15625
550,Item_Weapon_FNFal_C,570490.3125,350088.03125
551,Item_Weapon_Mini14_C,285218.4375,399003.21875
552,Item_Weapon_SKS_C,488443.4375,458068.71875
553,Item_Weapon_SKS_C,241805.296875,436437.0625
554,Item_Weapon_FNFal_C,157902.71875,609383.625
555,Item_Weapon_HK416_C,623967.1875,376925.78125
556,Item_Weapon_FNFal_C,550495.125,254114.171875
557,Item_Weapon_FNFal_C,162056.109375,290575.96875
558,Item_Weapon_HK416_C,360361.46875,401551.34375
559,Item_Weapon_Mini14_C,589487.4375,288407.90625
560,Item_Weapon_FNFal_C,171163.28125,614281.3125
561,Item_Weapon_FNFal_C,390896.90625,346242.1875
562,Item_Weapon_AK47_C,282221.84375,397111.59375
563,Item_Weapon_SKS_C,468475.625,316919.34375
564,Item_Weapon_SCAR-L_C,367627.875,406899.4375
565,Item_Weapon_SCAR-L_C,161858.96875,291513.3125
566,Item_Weapon_HK416_C,572950.75,347957.6875
567,Item_Weapon_FNFal_C,384992.46875,118821.2265625
568,Item_Weapon_SCAR-L_C,409080.15625,283571.46875
569,Item_Weapon_BerylM762_C,536242.375,632825.8125
570,Item_Weapon_HK416_C,393060.59375,293475.40625
571,Item_Weapon_Mini14_C,490368.375,457024.875
572,Item_Weapon_FNFal_C,512283.34375,498751.15625
573,Item_Weapon_Kar98k_C,444667.65625,141485.4375
574,Item_Weapon_AK47_C,604089.0625,490908.9375
575,Item_Weapon_AK47_C,384445.59375,119562.1953125
576,Item_Weapon_AK47_C,533248.0625,635155.0
577,Item_Weapon_SCAR-L_C,604136.4375,491425.71875
578,Item_Weapon_AK47_C,444566.34375,141701.09375
579,Item_Weapon_Mini14_C,572980.0,420198.78125
580,Item_Weapon_AK47_C,497429.1875,184755.078125
581,Item_Weapon_SCAR-L_C,497212.28125,184569.5625
582,Item_Weapon_HK416_C,468339.28125,645463.375
583,Item_Weapon_FNFal_C,388401.46875,170977.28125
584,Item_Weapon_HK416_C,545547.5,449576.65625
585,Item_Weapon_HK416_C,645886.8125,422067.78125
586,Item_Weapon_SCAR-L_C,383802.59375,118000.9453125
587,Item_Weapon_FNFal_C,497022.5625,183312.234375
588,Item_Weapon_Mini14_C,152509.328125,318333.5625
589,Item_Weapon_AK47_C,387766.1875,169828.390625
590,Item_Weapon_HK416_C,522929.15625,250033.75
591,Item_Weapon_HK416_C,533931.9375,232997.78125
592,Item_Weapon_HK416_C,718496.375,335426.03125
593,Item_Weapon_FNFal_C,528742.625,624348.0625
594,Item_Weapon_FNFal_C,598503.3125,472563.34375
595,Item_Weapon_HK416_C,384147.90625,117786.03125
596,Item_Weapon_FNFal_C,579559.125,487291.90625
597,Item_Weapon_HK416_C,216215.78125,393561.1875
598,Item_Weapon_HK416_C,267066.9375,392589.15625
599,Item_Weapon_FNFal_C,362646.125,394106.9375
600,Item_Weapon_FNFal_C,426761.28125,155611.03125
601,Item_Weapon_FNFal_C,710591.25,332699.75
602,Item_Weapon_HK416_C,149355.234375,318709.15625
603,Item_Weapon_SKS_C,157254.21875,275183.96875
604,Item_Weapon_Mini14_C,214934.4375,397052.3125
605,Item_Weapon_SKS_C,646250.4375,423382.0625
606,Item_Weapon_FNFal_C,214962.09375,396983.3125
607,Item_Weapon_Mini14_C,214962.09375,396983.3125
608,Item_Weapon_FNFal_C,646502.0,422922.0625
609,Item_Weapon_SCAR-L_C,582159.375,484469.78125
610,Item_Weapon_HK416_C,163154.96875,291103.09375
611,Item_Weapon_FNFal_C,582125.0,484348.0625
612,Item_Weapon_SCAR-L_C,157706.265625,275153.34375
613,Item_Weapon_Mini14_C,158126.109375,275634.75
614,Item_Weapon_FNFal_C,214994.03125,397013.28125
615,Item_Weapon_Mini14_C,542335.3125,464498.21875
616,Item_Weapon_HK416_C,551003.125,363160.46875
617,Item_Weapon_SCAR-L_C,520607.34375,467186.34375
618,Item_Weapon_FNFal_C,195482.421875,395564.625
619,Item_Weapon_FNFal_C,591444.9375,291387.375
620,Item_Weapon_HK416_C,474891.90625,250277.921875
621,Item_Weapon_HK416_C,537021.3125,312756.4375
622,Item_Weapon_HK416_C,589014.375,451507.03125
623,Item_Weapon_FNFal_C,550302.0625,363287.5625
624,Item_Weapon_Mini14_C,570558.25,350186.21875
625,Item_Weapon_Mini14_C,618342.6875,308425.21875
626,Item_Weapon_FNFal_C,552017.6875,284843.96875
627,Item_Weapon_HK416_C,618109.375,308907.40625
628,Item_Weapon_HK416_C,591885.5,302919.34375
629,Item_Weapon_FNFal_C,604761.9375,321083.625
630,Item_Weapon_HK416_C,711450.6875,327982.1875
631,Item_Weapon_BerylM762_C,639618.75,468719.03125
632,Item_Weapon_HK416_C,546131.0625,225646.359375
633,Item_Weapon_HK416_C,372661.40625,416116.875
634,Item_Weapon_Mini14_C,623072.625,234437.0625
635,Item_Weapon_FNFal_C,697790.25,343972.5
636,Item_Weapon_HK416_C,683530.25,461059.375
637,Item_Weapon_HK416_C,424203.78125,327441.28125
638,Item_Weapon_SKS_C,570843.375,253800.875
639,Item_Weapon_HK416_C,572770.4375,420836.0
640,Item_Weapon_FNFal_C,622722.3125,371889.84375
641,Item_Weapon_AK47_C,411450.21875,302116.75
642,Item_Weapon_HK416_C,365843.21875,409352.78125
643,Item_Weapon_SKS_C,436085.78125,332665.15625
644,Item_Weapon_SCAR-L_C,646472.1875,421680.0625
645,Item_Weapon_Mini14_C,582247.9375,483876.1875
646,Item_Weapon_AK47_C,402089.0,350150.0625
647,Item_Weapon_AK47_C,434693.0,338050.46875
648,Item_Weapon_SCAR-L_C,624000.125,372162.125
649,Item_Weapon_SKS_C,710325.25,327563.8125
650,Item_Weapon_AK47_C,565950.5625,350160.46875
651,Item_Weapon_AK47_C,665679.0625,312328.03125
652,Item_Weapon_BerylM762_C,401055.0625,293619.75
653,Item_Weapon_SKS_C,411358.40625,301556.40625
654,Item_Weapon_HK416_C,418569.5,325834.5625
655,Item_Weapon_FNFal_C,493635.3125,280966.59375
656,Item_Weapon_Mini14_C,448745.375,300364.46875
657,Item_Weapon_HK416_C,178641.46875,616533.625
658,Item_Weapon_FNFal_C,665660.625,312032.5625
659,Item_Weapon_SCAR-L_C,640293.0625,468689.0625
660,Item_Weapon_SKS_C,685776.375,462695.59375
661,Item_Weapon_FNFal_C,373435.5,415965.40625
662,Item_Weapon_FNFal_C,357524.46875,404416.40625
663,Item_Weapon_Mini14_C,441010.15625,332043.03125
664,Item_Weapon_HK416_C,554649.375,486593.71875
665,Item_Weapon_SCAR-L_C,224088.59375,562882.0
666,Item_Weapon_SCAR-L_C,614438.625,258583.8125
667,Item_Weapon_Mini14_C,566146.875,385516.34375
668,Item_Weapon_Mini14_C,178189.078125,617818.4375
669,Item_Weapon_SKS_C,468438.65625,316915.9375
670,Item_Weapon_HK416_C,493740.5625,280025.53125
671,Item_Weapon_SKS_C,568736.3125,350398.125
672,Item_Weapon_BerylM762_C,716098.25,450263.1875
673,Item_Weapon_SKS_C,214431.234375,525087.0625
674,Item_Weapon_SCAR-L_C,150963.15625,619955.375
675,Item_Weapon_FNFal_C,566952.4375,385609.03125
676,Item_Weapon_FNFal_C,222963.453125,563220.3125
677,Item_Weapon_FNFal_C,716076.625,451304.78125
678,Item_Weapon_Mini14_C,464156.34375,423521.3125
679,Item_Weapon_HK416_C,622496.3125,234886.53125
680,Item_Weapon_Mini14_C,639723.125,469086.84375
681,Item_Weapon_FNFal_C,325203.21875,520899.5
682,Item_Weapon_SCAR-L_C,368543.75,508505.0625
683,Item_Weapon_SKS_C,432807.65625,450886.90625
684,Item_Weapon_HK416_C,368543.75,508505.0625
685,Item_Weapon_SCAR-L_C,443779.78125,330138.09375
686,Item_Weapon_Kar98k_C,510920.1875,382093.625
687,Item_Weapon_SCAR-L_C,569675.5625,351502.75
688,Item_Weapon_HK416_C,412332.5625,294819.84375
689,Item_Weapon_HK416_C,645231.4375,418168.40625
690,Item_Weapon_BerylM762_C,625187.875,302310.1875
691,Item_Weapon_HK416_C,570075.0625,351572.1875
692,Item_Weapon_Mini14_C,437275.71875,338174.46875
693,Item_Weapon_AK47_C,241632.09375,438214.0625
694,Item_Weapon_SCAR-L_C,550171.125,253189.8125
695,Item_Weapon_SKS_C,424264.34375,327865.40625
696,Item_Weapon_FNFal_C,710108.6875,328396.9375
697,Item_Weapon_SCAR-L_C,394262.625,348232.03125
698,Item_Weapon_FNFal_C,362829.1875,393172.75
699,Item_Weapon_AK47_C,532262.3125,236558.09375
700,Item_Weapon_M24_C,300202.90625,544117.0
701,Item_Weapon_Mini14_C,213551.296875,366290.84375
702,Item_Weapon_HK416_C,701627.8125,341021.90625
703,Item_Weapon_Mini14_C,533048.125,236086.671875
704,Item_Weapon_SCAR-L_C,435249.375,337468.625
705,Item_Weapon_Mini14_C,362167.625,393470.21875
706,Item_Weapon_FNFal_C,214870.0,396850.90625
707,Item_Weapon_Mini14_C,392995.03125,294110.09375
708,Item_Weapon_HK416_C,362219.5,393271.125
709,Item_Weapon_HK416_C,719763.5625,446367.65625
710,Item_Weapon_AK47_C,466133.34375,424748.34375
711,Item_Weapon_SKS_C,617850.4375,258856.8125
712,Item_Weapon_FNFal_C,684910.0625,459851.5
713,Item_Weapon_HK416_C,623992.0625,303432.3125
714,Item_Weapon_Mini14_C,505560.90625,382238.59375
715,Item_Weapon_FNFal_C,393016.0625,293502.3125
716,Item_Weapon_Mini14_C,423644.625,324279.0625
717,Item_Weapon_SCAR-L_C,215689.75,396645.65625
718,Item_Weapon_SCAR-L_C,187432.859375,515413.625
719,Item_Weapon_HK416_C,361570.125,405981.71875
720,Item_Weapon_SKS_C,603257.125,591231.3125
721,Item_Weapon_SCAR-L_C,295699.0625,503843.78125
722,Item_Weapon_HK416_C,187759.890625,514697.1875
723,Item_Weapon_HK416_C,212557.8125,365756.5
724,Item_Weapon_SKS_C,574085.4375,464836.90625
725,Item_Weapon_SCAR-L_C,580815.625,591451.3125
726,Item_Weapon_Kar98k_C,624817.375,304281.09375
727,Item_Weapon_FNFal_C,550533.375,251591.296875
728,Item_Weapon_HK416_C,445206.0,329139.0
729,Item_Weapon_M24_C,604244.375,489791.90625
730,Item_Weapon_HK416_C,550332.9375,251067.421875
731,Item_Weapon_AK47_C,568831.5,379752.90625
732,Item_Weapon_HK416_C,393765.40625,294401.90625
733,Item_Weapon_M24_C,291263.21875,445206.15625
734,Item_Weapon_HK416_C,390729.78125,350254.46875
735,Item_Weapon_AK47_C,436788.34375,334324.125
736,Item_Weapon_Mini14_C,245574.28125,434975.59375
737,Item_Weapon_AK47_C,488268.1875,454957.625
738,Item_Weapon_BerylM762_C,604864.375,489914.875
739,Item_Weapon_Mini14_C,622717.25,305684.03125
740,Item_Weapon_FNFal_C,607073.0625,590654.4375
741,Item_Weapon_HK416_C,588226.625,290661.40625
742,Item_Weapon_SCAR-L_C,569896.4375,377635.0625
743,Item_Weapon_HK416_C,507611.78125,380217.9375
744,Item_Weapon_FNFal_C,245846.25,279630.53125
745,Item_Weapon_SCAR-L_C,596003.5,468098.78125
746,Item_Weapon_Mini14_C,574462.375,463609.71875
747,Item_Weapon_FNFal_C,620188.75,305018.75
748,Item_Weapon_AK47_C,445554.46875,295391.78125
749,Item_Weapon_SCAR-L_C,289988.75,447003.65625
750,Item_Weapon_FNFal_C,630242.25,613383.1875
751,Item_Weapon_Mini14_C,417988.59375,328674.21875
752,Item_Weapon_M24_C,595056.625,468832.03125
753,Item_Weapon_SCAR-L_C,400047.34375,302977.125
754,Item_Weapon_HK416_C,570767.8125,379985.78125
755,Item_Weapon_HK416_C,605747.9375,487820.3125
756,Item_Weapon_SCAR-L_C,445128.15625,329140.21875
757,Item_Weapon_Mini14_C,367177.125,407089.5
758,Item_Weapon_SKS_C,545826.0625,418917.5
759,Item_Weapon_Mini14_C,591210.0625,471125.34375
760,Item_Weapon_SCAR-L_C,243144.859375,436044.78125
761,Item_Weapon_Mini14_C,400226.90625,303117.5
762,Item_Weapon_FNFal_C,600587.875,480459.21875
763,Item_Weapon_HK416_C,630060.3125,373478.78125
764,Item_Weapon_HK416_C,638279.4375,271951.28125
765,Item_Weapon_FNFal_C,166980.71875,511836.90625
766,Item_Weapon_SCAR-L_C,600008.4375,480103.4375
767,Item_Weapon_HK416_C,241848.71875,436439.5
768,Item_Weapon_AK47_C,207228.53125,236461.828125
769,Item_Weapon_Mini14_C,440446.71875,447175.78125
770,Item_Weapon_FNFal_C,155034.25,613272.8125
771,Item_Weapon_HK416_C,189931.359375,220839.59375
772,Item_Weapon_FNFal_C,591093.25,471916.5
773,Item_Weapon_FNFal_C,640730.0,472038.78125
774,Item_Weapon_FNFal_C,371610.46875,408888.1875
775,Item_Weapon_Mini14_C,188801.078125,220224.921875
776,Item_Weapon_FNFal_C,518953.0625,466667.78125
777,Item_Weapon_HK416_C,614088.875,601930.8125
778,Item_Weapon_FNFal_C,614097.4375,601929.25
779,Item_Weapon_SKS_C,296479.46875,445721.9375
780,Item_Weapon_FNFal_C,284012.21875,564167.125
781,Item_Weapon_HK416_C,210857.5625,231123.5625
782,Item_Weapon_SCAR-L_C,492431.34375,435817.84375
783,Item_Weapon_FNFal_C,492129.5625,435814.28125
784,Item_Weapon_FNFal_C,574262.4375,381559.15625
785,Item_Weapon_SCAR-L_C,472465.0625,474252.90625
786,Item_Weapon_FNFal_C,220970.875,397215.0
787,Item_Weapon_SCAR-L_C,205561.03125,234909.65625
788,Item_Weapon_HK416_C,471982.875,474443.625
789,Item_Weapon_SCAR-L_C,335075.4375,218949.734375
790,Item_Weapon_SKS_C,205542.859375,235838.3125
791,Item_Weapon_HK416_C,620892.3125,616641.6875
792,Item_Weapon_Kar98k_C,211322.3125,229779.75
793,Item_Weapon_FNFal_C,209471.328125,228960.859375
794,Item_Weapon_HK416_C,216862.8125,393499.5625
795,Item_Weapon_Mini14_C,549452.3125,594711.0625
796,Item_Weapon_HK416_C,588516.9375,452123.1875
797,Item_Weapon_BerylM762_C,538904.625,461308.9375
798,Item_Weapon_Mini14_C,538902.625,461307.75
799,Item_Weapon_HK416_C,337662.0625,218964.578125
800,Item_Weapon_HK416_C,549600.4375,593693.25
801,Item_Weapon_AK47_C,539344.0,450651.65625
802,Item_Weapon_HK416_C,171177.25,614223.5625
803,Item_Weapon_Mini14_C,569905.5625,349747.3125
804,Item_Weapon_FNFal_C,206362.140625,227580.96875
805,Item_Weapon_SCAR-L_C,544362.875,449484.28125
806,Item_Weapon_Mini14_C,566935.5,385620.3125
807,Item_Weapon_HK416_C,211152.53125,469225.71875
808,Item_Weapon_FNFal_C,185009.59375,218405.71875
809,Item_Weapon_FNFal_C,603468.375,478695.4375
810,Item_Weapon_Mini14_C,598769.375,623882.6875
811,Item_Weapon_Mini14_C,604244.625,603658.625
812,Item_Weapon_SKS_C,539302.875,461417.625
813,Item_Weapon_FNFal_C,528132.5625,625885.8125
814,Item_Weapon_SCAR-L_C,600822.75,604511.0625
815,Item_Weapon_SCAR-L_C,369013.78125,508244.0
816,Item_Weapon_HK416_C,314123.84375,380915.34375
817,Item_Weapon_SKS_C,510180.46875,498799.1875
818,Item_Weapon_FNFal_C,441498.875,387345.46875
819,Item_Weapon_HK416_C,603952.1875,468620.375
820,Item_Weapon_FNFal_C,442978.90625,387924.625
821,Item_Weapon_FNFal_C,515276.625,503246.15625
822,Item_Weapon_FNFal_C,579900.8125,486873.65625
823,Item_Weapon_AK47_C,512771.625,500258.875
824,Item_Weapon_HK416_C,601968.625,444072.0625
825,Item_Weapon_FNFal_C,601994.3125,444061.90625
826,Item_Weapon_SCAR-L_C,603947.5625,468604.65625
827,Item_Weapon_HK416_C,592679.875,486079.5
828,Item_Weapon_Mini14_C,591184.4375,471868.34375
829,Item_Weapon_FNFal_C,579056.25,459977.46875
830,Item_Weapon_HK416_C,548706.25,486508.375
831,Item_Weapon_FNFal_C,601571.5,443795.5625
832,Item_Weapon_FNFal_C,574579.125,463370.78125
833,Item_Weapon_FNFal_C,573595.875,464591.4375
834,Item_Weapon_FNFal_C,568882.75,461851.5
835,Item_Weapon_FNFal_C,573632.9375,464556.15625
836,Item_Weapon_FNFal_C,568827.0625,461904.1875
837,Item_Weapon_HK416_C,580793.4375,463537.1875
838,Item_Weapon_FNFal_C,198963.28125,292433.875
839,Item_Weapon_SKS_C,396077.5,355070.59375
840,Item_Weapon_Mini14_C,346249.84375,396124.0
841,Item_Weapon_BerylM762_C,366553.1875,406357.0625
842,Item_Weapon_SCAR-L_C,155543.875,274631.6875
843,Item_Weapon_AK47_C,362901.03125,408840.90625
844,Item_Weapon_AK47_C,213341.328125,366788.1875
845,Item_Weapon_HK416_C,438092.71875,426541.9375
846,Item_Weapon_AK47_C,362936.21875,409093.75
847,Item_Weapon_BerylM762_C,372843.5625,416020.03125
848,Item_Weapon_HK416_C,365923.5625,409458.59375
849,Item_Weapon_Mini14_C,213017.75,366870.03125
850,Item_Weapon_AK47_C,364467.28125,407492.46875
851,Item_Weapon_SKS_C,365846.15625,406607.3125
852,Item_Weapon_AK47_C,358965.40625,401795.625
853,Item_Weapon_FNFal_C,543456.4375,253167.09375
854,Item_Weapon_AK47_C,390984.84375,350417.78125
855,Item_Weapon_FNFal_C,466343.3125,423823.90625
856,Item_Weapon_AK47_C,360919.5,395503.71875
857,Item_Weapon_Mini14_C,531215.5625,247373.46875
858,Item_Weapon_HK416_C,347335.03125,396138.21875
859,Item_Weapon_SCAR-L_C,161421.953125,294946.21875
860,Item_Weapon_BerylM762_C,217090.9375,365464.125
861,Item_Weapon_Kar98k_C,463951.78125,422906.625
862,Item_Weapon_HK416_C,324273.75,401243.78125
863,Item_Weapon_FNFal_C,217531.59375,362267.1875
864,Item_Weapon_BerylM762_C,532127.375,235679.171875
865,Item_Weapon_HK416_C,543383.5625,251914.5
866,Item_Weapon_SCAR-L_C,464131.65625,423481.46875
867,Item_Weapon_SKS_C,532443.625,235728.8125
868,Item_Weapon_SCAR-L_C,361108.90625,394767.90625
869,Item_Weapon_SCAR-L_C,395563.28125,355880.3125
870,Item_Weapon_Kar98k_C,279059.1875,395438.40625
871,Item_Weapon_SCAR-L_C,464131.65625,423481.46875
872,Item_Weapon_HK416_C,391596.625,349970.78125
873,Item_Weapon_Mini14_C,362781.59375,409126.78125
874,Item_Weapon_SCAR-L_C,464131.65625,423481.46875
875,Item_Weapon_Mini14_C,268094.1875,335210.375
876,Item_Weapon_BerylM762_C,267946.40625,334946.75
877,Item_Weapon_HK416_C,529268.4375,247170.03125
878,Item_Weapon_BerylM762_C,373791.15625,359141.625
879,Item_Weapon_Mini14_C,267946.40625,334946.75
880,Item_Weapon_Mini14_C,363066.40625,408871.9375
881,Item_Weapon_HK416_C,591027.9375,471913.28125
882,Item_Weapon_BerylM762_C,267946.40625,334946.75
883,Item_Weapon_SCAR-L_C,369603.4375,121290.1171875
884,Item_Weapon_HK416_C,370813.625,414246.625
885,Item_Weapon_AK47_C,640894.0625,472041.5625
886,Item_Weapon_SKS_C,372927.1875,412982.625
887,Item_Weapon_HK416_C,640876.375,471849.84375
888,Item_Weapon_BerylM762_C,223433.4375,396530.90625
889,Item_Weapon_Mini14_C,592228.3125,471498.4375
890,Item_Weapon_Mini14_C,373321.15625,358835.0625
891,Item_Weapon_SCAR-L_C,388433.59375,118331.1953125
892,Item_Weapon_Mini14_C,464136.71875,424089.1875
893,Item_Weapon_BerylM762_C,635907.3125,417290.75
894,Item_Weapon_M24_C,216307.65625,393118.71875
895,Item_Weapon_AK47_C,687843.6875,460745.65625
896,Item_Weapon_Mini14_C,388357.9375,172207.59375
897,Item_Weapon_FNFal_C,336846.90625,161314.265625
898,Item_Weapon_SKS_C,688169.5625,461564.78125
899,Item_Weapon_Mini14_C,382530.78125,473266.84375
900,Item_Weapon_FNFal_C,558696.375,491194.1875
901,Item_Weapon_HK416_C,390477.90625,350655.40625
902,Item_Weapon_BerylM762_C,215067.390625,397235.90625
903,Item_Weapon_Kar98k_C,634435.5,416547.0
904,Item_Weapon_AK47_C,266892.125,392811.9375
905,Item_Weapon_SKS_C,538987.8125,452936.28125
906,Item_Weapon_BerylM762_C,600565.1875,478996.46875
907,Item_Weapon_FNFal_C,532234.0,235880.9375
908,Item_Weapon_FNFal_C,382142.0625,473348.0625
909,Item_Weapon_SCAR-L_C,336549.875,161695.640625
910,Item_Weapon_SKS_C,701483.125,340354.0
911,Item_Weapon_SCAR-L_C,382638.75,473504.75
912,Item_Weapon_Mini14_C,701641.125,340992.0625
913,Item_Weapon_SKS_C,156995.265625,276047.1875
914,Item_Weapon_FNFal_C,685751.5625,462666.84375
915,Item_Weapon_HK416_C,364484.15625,417187.3125
916,Item_Weapon_BerylM762_C,296869.4375,440497.65625
917,Item_Weapon_SCAR-L_C,601349.5,479081.78125
918,Item_Weapon_SCAR-L_C,202236.875,285151.09375
919,Item_Weapon_FNFal_C,263850.15625,391842.4375
920,Item_Weapon_SCAR-L_C,218005.390625,392664.46875
921,Item_Weapon_Mini14_C,657207.8125,353628.15625
922,Item_Weapon_HK416_C,366065.4375,408021.0
923,Item_Weapon_AK47_C,195528.71875,395612.65625
924,Item_Weapon_SCAR-L_C,269659.28125,332473.28125
925,Item_Weapon_SKS_C,386872.21875,118445.1171875
926,Item_Weapon_FNFal_C,161133.453125,293900.75
927,Item_Weapon_HK416_C,360766.4375,401536.46875
928,Item_Weapon_Mini14_C,565005.1875,384068.03125
929,Item_Weapon_AK47_C,544550.3125,449532.46875
930,Item_Weapon_HK416_C,373176.59375,358484.34375
931,Item_Weapon_BerylM762_C,555132.4375,486969.5
932,Item_Weapon_SKS_C,294698.125,440209.65625
933,Item_Weapon_SCAR-L_C,321368.59375,455113.15625
934,Item_Weapon_HK416_C,532221.75,232914.390625
935,Item_Weapon_AK47_C,702256.3125,343990.34375
936,Item_Weapon_FNFal_C,639788.1875,468615.4375
937,Item_Weapon_SCAR-L_C,163380.46875,288725.9375
938,Item_Weapon_HK416_C,604534.625,481716.0625
939,Item_Weapon_BerylM762_C,373267.34375,358758.34375
940,Item_Weapon_SKS_C,386545.34375,118567.015625
941,Item_Weapon_SCAR-L_C,701045.125,343418.625
942,Item_Weapon_SCAR-L_C,566155.0,251116.28125
943,Item_Weapon_HK416_C,684956.8125,459946.3125
944,Item_Weapon_FNFal_C,222666.609375,392672.3125
945,Item_Weapon_HK416_C,359767.625,404725.3125
946,Item_Weapon_Mini14_C,645197.1875,418142.9375
947,Item_Weapon_HK416_C,664939.625,309535.75
948,Item_Weapon_SCAR-L_C,386546.78125,118526.375
949,Item_Weapon_HK416_C,555520.875,488247.59375
950,Item_Weapon_SCAR-L_C,726458.6875,435370.375
951,Item_Weapon_SCAR-L_C,388402.3125,170959.359375
952,Item_Weapon_HK416_C,697881.5,343302.34375
953,Item_Weapon_BerylM762_C,365399.0,405466.21875
954,Item_Weapon_HK416_C,222921.59375,392368.03125
955,Item_Weapon_HK416_C,163208.25,288385.90625
956,Item_Weapon_Mini14_C,728548.125,434698.625
957,Item_Weapon_Mini14_C,158933.265625,275524.40625
958,Item_Weapon_HK416_C,646769.875,419612.5625
959,Item_Weapon_AK47_C,295065.96875,446553.375
960,Item_Weapon_FNFal_C,159408.3125,275617.0625
961,Item_Weapon_AK47_C,485295.59375,449943.15625
962,Item_Weapon_FNFal_C,565636.375,386526.625
963,Item_Weapon_AK47_C,365298.71875,405968.46875
964,Item_Weapon_BerylM762_C,365359.0625,406014.34375
965,Item_Weapon_AK47_C,565895.6875,385402.46875
966,Item_Weapon_HK416_C,386970.34375,116632.078125
967,Item_Weapon_SKS_C,486081.1875,450341.71875
968,Item_Weapon_HK416_C,208841.234375,284507.5625
969,Item_Weapon_Mini14_C,667144.125,309293.0
970,Item_Weapon_AK47_C,486070.375,450303.0625
971,Item_Weapon_AK47_C,356097.40625,409754.1875
972,Item_Weapon_HK416_C,162240.0625,288719.6875
973,Item_Weapon_FNFal_C,530562.9375,244254.6875
974,Item_Weapon_SKS_C,565951.5625,252389.453125
975,Item_Weapon_Mini14_C,433233.90625,450811.875
976,Item_Weapon_HK416_C,727911.0,435856.0625
977,Item_Weapon_SCAR-L_C,539634.875,461835.5625
978,Item_Weapon_FNFal_C,325676.21875,520588.46875
979,Item_Weapon_FNFal_C,731638.8125,436376.84375
980,Item_Weapon_HK416_C,571067.8125,379195.1875
981,Item_Weapon_Mini14_C,382314.4375,115036.546875
982,Item_Weapon_FNFal_C,360993.5,403854.71875
983,Item_Weapon_FNFal_C,433812.71875,451748.375
