,weapon,x,y
953,Item_Weapon_SKS_C,392276.34375,295108.6875
954,Item_Weapon_HK416_C,289779.09375,417301.5625
955,Item_Weapon_SKS_C,315009.8125,553945.25
956,Item_Weapon_HK416_C,298513.625,450940.46875
957,Item_Weapon_SCAR-L_C,473751.3125,365146.71875
958,Item_Weapon_Mini14_C,189220.140625,391053.21875
959,Item_Weapon_AK47_C,170367.84375,373328.875
960,Item_Weapon_SKS_C,290204.84375,417934.46875
961,Item_Weapon_HK416_C,169532.578125,372766.90625
962,Item_Weapon_SCAR-L_C,474323.0625,267692.125
963,Item_Weapon_HK416_C,564492.1875,297311.03125
964,Item_Weapon_M24_C,297750.125,450061.0
965,Item_Weapon_HK416_C,392967.59375,280658.15625
966,Item_Weapon_FNFal_C,333068.5625,430058.46875
967,Item_Weapon_FNFal_C,313038.0,551168.0
968,Item_Weapon_Mini14_C,371753.875,366776.0625
969,Item_Weapon_AK47_C,389656.875,288694.53125
970,Item_Weapon_Mini14_C,678805.8125,397813.3125
971,Item_Weapon_FNFal_C,325824.40625,347752.875
972,Item_Weapon_Mini14_C,655804.875,253010.53125
973,Item_Weapon_SCAR-L_C,331015.5,430633.28125
974,Item_Weapon_Kar98k_C,399159.4375,389421.46875
975,Item_Weapon_FNFal_C,646308.0625,556571.375
976,Item_Weapon_Mini14_C,399264.5625,389925.65625
977,Item_Weapon_SCAR-L_C,449722.0,369763.5
978,Item_Weapon_SCAR-L_C,646217.375,556554.5625
979,Item_Weapon_HK416_C,646229.3125,556546.3125
980,Item_Weapon_FNFal_C,355562.0625,542951.5
981,Item_Weapon_HK416_C,473852.3125,579253.1875
982,Item_Weapon_Mini14_C,646496.6875,555667.0
983,Item_Weapon_AK47_C,526075.0,353619.5625
984,Item_Weapon_HK416_C,466827.5,266279.90625
985,Item_Weapon_Mini14_C,523906.5,373662.46875
986,Item_Weapon_Mini14_C,331825.875,468941.78125
987,Item_Weapon_Mini14_C,297748.4375,450059.71875
988,Item_Weapon_FNFal_C,387180.1875,288662.875
989,Item_Weapon_SCAR-L_C,522079.875,352458.6875
990,Item_Weapon_FNFal_C,466282.625,707421.125
991,Item_Weapon_SCAR-L_C,387139.78125,289407.375
992,Item_Weapon_Mini14_C,250570.953125,543723.125
993,Item_Weapon_SCAR-L_C,384664.78125,491084.34375
994,Item_Weapon_FNFal_C,524722.75,366001.90625
995,Item_Weapon_HK416_C,185867.140625,401541.4375
996,Item_Weapon_Mini14_C,524755.1875,366007.5
997,Item_Weapon_Mini14_C,385620.1875,491211.59375
998,Item_Weapon_Mini14_C,369310.78125,442100.15625
999,Item_Weapon_HK416_C,515120.4375,354832.59375
1000,Item_Weapon_Mini14_C,367065.90625,303344.21875
1001,Item_Weapon_HK416_C,331340.4375,468297.65625
1002,Item_Weapon_BerylM762_C,283238.125,482697.875
1003,Item_Weapon_AK47_C,285059.625,481692.34375
1004,Item_Weapon_HK416_C,373400.34375,297278.4375
1005,Item_Weapon_Mini14_C,351440.0625,546839.5625
1006,Item_Weapon_Mini14_C,250847.6875,530063.375
1007,Item_Weapon_Mini14_C,262360.3125,530402.0
1008,Item_Weapon_Mini14_C,418314.9375,652636.8125
1009,Item_Weapon_SKS_C,477996.625,539435.875
1010,Item_Weapon_FNFal_C,351355.90625,546881.875
1011,Item_Weapon_HK416_C,270620.96875,541765.3125
1012,Item_Weapon_Mini14_C,405311.875,512725.21875
1013,Item_Weapon_Mini14_C,441712.65625,540309.9375
1014,Item_Weapon_Mini14_C,422286.4375,523516.0625
1015,Item_Weapon_HK416_C,441316.75,540050.3125
1016,Item_Weapon_Mini14_C,351477.4375,546851.625
1017,Item_Weapon_FNFal_C,345721.28125,565308.8125
1018,Item_Weapon_AK47_C,712764.0625,328012.1875
1019,Item_Weapon_HK416_C,564901.0,292515.5
1020,Item_Weapon_HK416_C,559032.8125,292742.71875
1021,Item_Weapon_Mini14_C,557821.375,295350.84375
1022,Item_Weapon_Mini14_C,562726.625,296515.34375
1023,Item_Weapon_HK416_C,484909.625,534572.4375
1024,Item_Weapon_Kar98k_C,711651.0,326459.4375
1025,Item_Weapon_HK416_C,564323.0625,293077.34375
1026,Item_Weapon_Kar98k_C,556508.375,527820.3125
1027,Item_Weapon_HK416_C,626764.125,389386.46875
1028,Item_Weapon_SKS_C,388928.34375,598078.75
1029,Item_Weapon_SCAR-L_C,574564.3125,554365.125
1030,Item_Weapon_SKS_C,524918.3125,374921.40625
1031,Item_Weapon_HK416_C,565309.5,296507.8125
1032,Item_Weapon_SKS_C,483601.375,511365.28125
1033,Item_Weapon_AK47_C,647645.4375,431827.71875
1034,Item_Weapon_Mini14_C,371210.90625,422664.9375
1035,Item_Weapon_SCAR-L_C,488082.09375,355483.4375
1036,Item_Weapon_HK416_C,482386.34375,510410.0625
1037,Item_Weapon_SCAR-L_C,389424.71875,598738.375
1038,Item_Weapon_SKS_C,713269.4375,324885.65625
1039,Item_Weapon_Mini14_C,482482.90625,511229.28125
1040,Item_Weapon_HK416_C,577254.6875,553921.1875
1041,Item_Weapon_Mini14_C,388996.46875,597750.8125
1042,Item_Weapon_HK416_C,370885.125,422352.375
1043,Item_Weapon_SCAR-L_C,237889.3125,619937.8125
1044,Item_Weapon_Mini14_C,577623.375,554297.0
1045,Item_Weapon_Mini14_C,700774.25,351181.0625
1046,Item_Weapon_Mini14_C,624050.625,467341.59375
1047,Item_Weapon_SKS_C,489531.34375,569779.6875
1048,Item_Weapon_Mini14_C,437831.34375,603926.375
1049,Item_Weapon_HK416_C,554661.125,529970.1875
1050,Item_Weapon_HK416_C,238558.109375,620118.5625
1051,Item_Weapon_HK416_C,601515.0625,418060.0625
1052,Item_Weapon_SCAR-L_C,438173.34375,604569.9375
1053,Item_Weapon_HK416_C,623383.75,468078.34375
1054,Item_Weapon_AK47_C,447566.71875,370419.5
1055,Item_Weapon_FNFal_C,557853.5,293879.5
1056,Item_Weapon_SCAR-L_C,633894.3125,314101.0625
1057,Item_Weapon_HK416_C,489451.78125,570110.875
1058,Item_Weapon_Kar98k_C,639881.875,553494.25
1059,Item_Weapon_SKS_C,536045.5625,291544.96875
1060,Item_Weapon_Mini14_C,647358.3125,430979.4375
1061,Item_Weapon_FNFal_C,563687.25,471768.65625
1062,Item_Weapon_HK416_C,466570.03125,317148.6875
1063,Item_Weapon_AK47_C,525336.0625,374674.59375
1064,Item_Weapon_Mini14_C,488043.4375,352787.78125
1065,Item_Weapon_SCAR-L_C,647358.3125,430979.4375
1066,Item_Weapon_BerylM762_C,277841.625,529464.9375
1067,Item_Weapon_Mini14_C,484190.9375,534502.125
1068,Item_Weapon_SKS_C,466157.5625,268682.4375
1069,Item_Weapon_Mini14_C,117740.328125,571966.875
1070,Item_Weapon_Kar98k_C,278432.21875,529208.75
1071,Item_Weapon_Mini14_C,389956.625,536110.125
1072,Item_Weapon_SKS_C,339665.78125,494870.28125
1073,Item_Weapon_SKS_C,238690.171875,619522.3125
1074,Item_Weapon_AK47_C,564074.0625,473883.90625
1075,Item_Weapon_HK416_C,623416.25,467940.03125
1076,Item_Weapon_SCAR-L_C,366123.40625,439582.71875
1077,Item_Weapon_FNFal_C,325225.0625,523707.59375
1078,Item_Weapon_AK47_C,259093.953125,526439.5
1079,Item_Weapon_SCAR-L_C,601195.375,582929.8125
1080,Item_Weapon_SCAR-L_C,338356.0625,493833.90625
1081,Item_Weapon_HK416_C,116616.015625,573400.8125
1082,Item_Weapon_SCAR-L_C,623222.0625,467177.1875
1083,Item_Weapon_HK416_C,512678.28125,591936.4375
1084,Item_Weapon_HK416_C,623222.0625,467177.1875
1085,Item_Weapon_Mini14_C,557576.75,296010.78125
1086,Item_Weapon_Mini14_C,241353.421875,620588.875
1087,Item_Weapon_BerylM762_C,462817.78125,267881.875
1088,Item_Weapon_Kar98k_C,449387.34375,369817.15625
1089,Item_Weapon_AK47_C,389736.3125,535987.6875
1090,Item_Weapon_SKS_C,329788.84375,356976.1875
1091,Item_Weapon_SKS_C,257511.734375,527546.25
1092,Item_Weapon_SCAR-L_C,401864.1875,461424.34375
1093,Item_Weapon_SKS_C,331618.875,431355.375
1094,Item_Weapon_HK416_C,402753.90625,461130.1875
1095,Item_Weapon_SKS_C,488191.28125,410165.34375
1096,Item_Weapon_FNFal_C,365335.3125,440252.78125
1097,Item_Weapon_Mini14_C,438064.0625,277385.5625
1098,Item_Weapon_HK416_C,647431.375,425380.0625
1099,Item_Weapon_Mini14_C,340093.78125,492955.5
1100,Item_Weapon_HK416_C,278064.75,529103.6875
1101,Item_Weapon_Mini14_C,347287.6875,390264.78125
1102,Item_Weapon_SCAR-L_C,325391.5625,357410.875
1103,Item_Weapon_SKS_C,600399.25,416716.59375
1104,Item_Weapon_SCAR-L_C,255938.609375,525308.4375
1105,Item_Weapon_SCAR-L_C,562501.0625,475116.1875
1106,Item_Weapon_SKS_C,439703.78125,281493.21875
1107,Item_Weapon_AK47_C,384072.875,317145.5
1108,Item_Weapon_Mini14_C,463573.0,265553.875
1109,Item_Weapon_AK47_C,329624.90625,429153.71875
1110,Item_Weapon_AK47_C,615648.75,628470.75
1111,Item_Weapon_SKS_C,450994.0625,369766.34375
1112,Item_Weapon_HK416_C,339431.875,494190.1875
1113,Item_Weapon_Mini14_C,623195.875,467212.3125
1114,Item_Weapon_AK47_C,673871.75,358624.875
1115,Item_Weapon_Kar98k_C,401217.65625,459385.75
1116,Item_Weapon_HK416_C,330022.3125,430610.46875
1117,Item_Weapon_SCAR-L_C,116898.7265625,538755.1875
1118,Item_Weapon_SCAR-L_C,488165.28125,411332.40625
1119,Item_Weapon_HK416_C,674228.6875,358537.5
1120,Item_Weapon_SKS_C,189136.140625,393198.15625
1121,Item_Weapon_Mini14_C,326719.4375,350017.1875
1122,Item_Weapon_HK416_C,462659.34375,266045.75
1123,Item_Weapon_Mini14_C,327009.65625,353547.84375
1124,Item_Weapon_HK416_C,348518.90625,388746.625
1125,Item_Weapon_SCAR-L_C,327022.71875,350533.84375
1126,Item_Weapon_HK416_C,143570.5625,590741.375
1127,Item_Weapon_Mini14_C,471541.03125,317120.53125
1128,Item_Weapon_HK416_C,400612.90625,307610.4375
1129,Item_Weapon_Mini14_C,426013.78125,336780.1875
1130,Item_Weapon_Mini14_C,487344.3125,411200.71875
1131,Item_Weapon_Mini14_C,437738.5625,280779.6875
1132,Item_Weapon_AK47_C,426035.21875,337062.59375
1133,Item_Weapon_HK416_C,178204.78125,423341.4375
1134,Item_Weapon_AK47_C,254781.03125,454766.03125
1135,Item_Weapon_SCAR-L_C,646255.75,556591.1875
1136,Item_Weapon_Kar98k_C,402021.625,307684.40625
1137,Item_Weapon_FNFal_C,298923.15625,313942.71875
1138,Item_Weapon_SCAR-L_C,298618.59375,314239.28125
1139,Item_Weapon_HK416_C,386799.9375,602749.9375
1140,Item_Weapon_M24_C,149569.0,594378.4375
1141,Item_Weapon_SKS_C,143044.046875,590649.3125
1142,Item_Weapon_SCAR-L_C,438150.28125,278051.15625
1143,Item_Weapon_Mini14_C,402438.5625,462406.375
1144,Item_Weapon_HK416_C,255235.3125,455426.15625
1145,Item_Weapon_Mini14_C,277930.03125,520408.78125
1146,Item_Weapon_SKS_C,646115.875,555732.5625
1147,Item_Weapon_HK416_C,147981.359375,593615.375
1148,Item_Weapon_AK47_C,330537.75,525381.4375
1149,Item_Weapon_Mini14_C,473754.84375,578212.75
1150,Item_Weapon_HK416_C,249558.0,528983.0
1151,Item_Weapon_SCAR-L_C,329696.5625,526372.875
1152,Item_Weapon_Kar98k_C,617456.3125,627398.0625
1153,Item_Weapon_HK416_C,434351.65625,279453.53125
1154,Item_Weapon_Mini14_C,195471.03125,398763.90625
1155,Item_Weapon_Mini14_C,509072.625,588358.75
1156,Item_Weapon_HK416_C,381146.90625,318604.6875
1157,Item_Weapon_FNFal_C,590951.875,328211.9375
1158,Item_Weapon_Mini14_C,249122.171875,529883.5625
1159,Item_Weapon_Mini14_C,600805.0625,606935.4375
1160,Item_Weapon_HK416_C,99246.3984375,565610.5625
1161,Item_Weapon_SKS_C,404019.46875,307554.0625
1162,Item_Weapon_AK47_C,510114.375,589094.0625
1163,Item_Weapon_AK47_C,100051.4375,455435.90625
1164,Item_Weapon_SCAR-L_C,196255.375,401344.71875
1165,Item_Weapon_HK416_C,342232.90625,274171.84375
1166,Item_Weapon_HK416_C,318833.6875,361237.5625
1167,Item_Weapon_Mini14_C,342483.46875,273869.1875
1168,Item_Weapon_HK416_C,588260.875,327306.09375
1169,Item_Weapon_SKS_C,130662.0859375,595006.875
1170,Item_Weapon_Mini14_C,146352.375,594712.25
1171,Item_Weapon_HK416_C,130661.765625,595010.4375
1172,Item_Weapon_HK416_C,130660.375,594990.1875
1173,Item_Weapon_Mini14_C,381055.9375,319193.4375
1174,Item_Weapon_HK416_C,386732.0,532225.875
1175,Item_Weapon_Kar98k_C,99195.046875,565821.9375
1176,Item_Weapon_HK416_C,290363.375,315291.75
1177,Item_Weapon_Mini14_C,607261.3125,633895.625
1178,Item_Weapon_SCAR-L_C,438225.34375,281545.71875
1179,Item_Weapon_SKS_C,419251.21875,543960.8125
1180,Item_Weapon_FNFal_C,342027.5,430187.84375
1181,Item_Weapon_HK416_C,195175.390625,401791.78125
1182,Item_Weapon_AK47_C,186496.609375,402714.46875
1183,Item_Weapon_HK416_C,398920.3125,386313.78125
1184,Item_Weapon_Mini14_C,564720.25,292599.40625
1185,Item_Weapon_FNFal_C,113055.65625,362251.78125
1186,Item_Weapon_HK416_C,564614.4375,292647.1875
1187,Item_Weapon_Mini14_C,157646.8125,601756.625
1188,Item_Weapon_HK416_C,105982.2265625,485078.0625
1189,Item_Weapon_HK416_C,110989.859375,358489.5
1190,Item_Weapon_SKS_C,253667.953125,469932.90625
1191,Item_Weapon_HK416_C,473777.28125,366154.625
1192,Item_Weapon_Kar98k_C,126238.3671875,447475.15625
1193,Item_Weapon_SKS_C,123621.9765625,333283.53125
1194,Item_Weapon_HK416_C,523898.78125,702577.375
1195,Item_Weapon_Mini14_C,507844.0625,269611.5
1196,Item_Weapon_FNFal_C,468759.625,452473.1875
1197,Item_Weapon_HK416_C,423528.625,286421.375
1198,Item_Weapon_Mini14_C,361858.78125,516787.4375
1199,Item_Weapon_FNFal_C,525224.5625,234544.9375
1200,Item_Weapon_Mini14_C,293114.78125,452307.5
1201,Item_Weapon_HK416_C,369516.90625,442354.0
1202,Item_Weapon_Mini14_C,381529.875,447035.03125
1203,Item_Weapon_HK416_C,382934.5625,491407.46875
1204,Item_Weapon_HK416_C,311668.71875,551856.125
1205,Item_Weapon_Mini14_C,297746.5,449970.90625
1206,Item_Weapon_HK416_C,384905.625,491527.0
1207,Item_Weapon_Mini14_C,339913.5,493993.90625
1208,Item_Weapon_FNFal_C,366097.59375,439825.28125
1209,Item_Weapon_HK416_C,342341.90625,495514.84375
1210,Item_Weapon_Mini14_C,342142.4375,495498.625
1211,Item_Weapon_SCAR-L_C,53716.7890625,114873.125
1212,Item_Weapon_SCAR-L_C,283330.03125,309153.0625
1213,Item_Weapon_Mini14_C,298060.84375,64010.8203125
1214,Item_Weapon_SCAR-L_C,43239.98046875,143660.96875
1215,Item_Weapon_BerylM762_C,367194.46875,424383.59375
1216,Item_Weapon_SKS_C,55022.9375,115418.265625
1217,Item_Weapon_AK47_C,366827.03125,421763.5
1218,Item_Weapon_Mini14_C,327090.84375,348309.5625
1219,Item_Weapon_HK416_C,233367.640625,332857.4375
1220,Item_Weapon_SCAR-L_C,298357.125,62395.046875
1221,Item_Weapon_SKS_C,371006.0625,423126.125
1222,Item_Weapon_HK416_C,264161.21875,400582.78125
1223,Item_Weapon_Mini14_C,159527.6875,296786.03125
1224,Item_Weapon_Kar98k_C,326369.78125,347807.15625
1225,Item_Weapon_Kar98k_C,127287.984375,218922.515625
1226,Item_Weapon_SKS_C,371072.75,428230.0625
1227,Item_Weapon_SKS_C,296137.40625,450894.34375
1228,Item_Weapon_AK47_C,383491.625,486315.90625
1229,Item_Weapon_Mini14_C,301235.90625,114149.296875
1230,Item_Weapon_AK47_C,127737.6640625,217750.65625
1231,Item_Weapon_HK416_C,371524.84375,428175.03125
1232,Item_Weapon_BerylM762_C,329501.1875,429951.34375
1233,Item_Weapon_Mini14_C,469571.5625,452461.84375
1234,Item_Weapon_HK416_C,200835.0625,293472.21875
1235,Item_Weapon_SCAR-L_C,398782.1875,464233.125
1236,Item_Weapon_BerylM762_C,377471.34375,428073.84375
1237,Item_Weapon_SCAR-L_C,186993.3125,129058.7265625
1238,Item_Weapon_FNFal_C,200540.21875,292752.71875
1239,Item_Weapon_SKS_C,187381.0,128633.625
1240,Item_Weapon_SCAR-L_C,329291.125,527404.375
1241,Item_Weapon_SKS_C,328746.75,430867.59375
1242,Item_Weapon_SKS_C,176780.09375,295301.9375
1243,Item_Weapon_Mini14_C,371591.75,370924.0
1244,Item_Weapon_SCAR-L_C,381475.9375,487027.875
1245,Item_Weapon_HK416_C,303018.5625,59251.73828125
1246,Item_Weapon_AK47_C,479500.65625,473747.1875
1247,Item_Weapon_Mini14_C,40504.6796875,139291.640625
1248,Item_Weapon_Mini14_C,329723.75,527714.375
1249,Item_Weapon_Mini14_C,267823.59375,214727.25
1250,Item_Weapon_HK416_C,417004.03125,582171.4375
1251,Item_Weapon_Mini14_C,290827.96875,305697.21875
1252,Item_Weapon_HK416_C,330368.40625,430997.78125
1253,Item_Weapon_Mini14_C,233347.5,332239.21875
1254,Item_Weapon_Mini14_C,398102.5625,463281.84375
1255,Item_Weapon_AK47_C,465089.4375,563946.875
1256,Item_Weapon_HK416_C,160048.34375,296511.21875
1257,Item_Weapon_Mini14_C,464975.5,707985.5
1258,Item_Weapon_AK47_C,368749.75,421388.78125
1259,Item_Weapon_AK47_C,322760.90625,447842.75
1260,Item_Weapon_Mini14_C,291811.03125,372321.40625
1261,Item_Weapon_AK47_C,371700.125,370325.90625
1262,Item_Weapon_SKS_C,128620.765625,220268.078125
1263,Item_Weapon_BerylM762_C,462316.90625,518954.03125
1264,Item_Weapon_FNFal_C,297621.21875,450664.5625
1265,Item_Weapon_FNFal_C,268359.59375,400565.875
1266,Item_Weapon_SCAR-L_C,303323.21875,112300.9140625
1267,Item_Weapon_Mini14_C,488498.84375,486052.625
1268,Item_Weapon_Mini14_C,479110.59375,474890.90625
1269,Item_Weapon_SCAR-L_C,397972.125,462119.71875
1270,Item_Weapon_Mini14_C,419222.21875,580849.3125
1271,Item_Weapon_Mini14_C,476646.46875,578960.4375
1272,Item_Weapon_SCAR-L_C,471872.9375,451576.3125
1273,Item_Weapon_Mini14_C,176690.9375,293110.375
1274,Item_Weapon_SKS_C,463267.1875,563657.875
1275,Item_Weapon_Mini14_C,382287.46875,485603.0625
1276,Item_Weapon_Mini14_C,481061.78125,426109.90625
1277,Item_Weapon_HK416_C,297519.78125,452263.9375
1278,Item_Weapon_FNFal_C,372575.625,372397.1875
1279,Item_Weapon_SCAR-L_C,289973.9375,372252.03125
1280,Item_Weapon_SCAR-L_C,174840.671875,293610.6875
1281,Item_Weapon_HK416_C,469848.625,451030.03125
1282,Item_Weapon_HK416_C,174047.3125,293616.9375
1283,Item_Weapon_SCAR-L_C,466393.3125,316833.375
1284,Item_Weapon_FNFal_C,128982.796875,221285.921875
1285,Item_Weapon_Kar98k_C,436889.625,618845.125
1286,Item_Weapon_Mini14_C,356043.0625,542303.5
1287,Item_Weapon_FNFal_C,335712.46875,428703.15625
1288,Item_Weapon_HK416_C,388607.65625,601302.125
1289,Item_Weapon_FNFal_C,468566.28125,450815.5625
1290,Item_Weapon_Mini14_C,401283.125,307144.40625
1291,Item_Weapon_SCAR-L_C,436678.84375,618036.375
1292,Item_Weapon_SKS_C,513494.15625,591855.6875
1293,Item_Weapon_SCAR-L_C,477965.84375,578807.5625
1294,Item_Weapon_SKS_C,357877.125,662895.6875
1295,Item_Weapon_FNFal_C,435693.5,617038.4375
1296,Item_Weapon_FNFal_C,466209.78125,707478.875
1297,Item_Weapon_HK416_C,323264.0625,443114.4375
1298,Item_Weapon_Mini14_C,355562.0625,663357.0625
1299,Item_Weapon_SKS_C,438845.78125,280756.75
1300,Item_Weapon_SKS_C,466637.125,317150.53125
1301,Item_Weapon_Mini14_C,438276.1875,281479.90625
1302,Item_Weapon_Mini14_C,386689.75,598576.875
1303,Item_Weapon_HK416_C,307251.5625,111720.6875
1304,Item_Weapon_AK47_C,321062.65625,353190.1875
1305,Item_Weapon_AK47_C,356112.46875,664275.4375
1306,Item_Weapon_HK416_C,285652.40625,316616.8125
1307,Item_Weapon_AK47_C,502673.5,417596.0625
1308,Item_Weapon_AK47_C,372717.65625,219568.3125
1309,Item_Weapon_HK416_C,327273.21875,525750.25
1310,Item_Weapon_HK416_C,478401.9375,578746.125
1311,Item_Weapon_AK47_C,372974.46875,428336.625
1312,Item_Weapon_HK416_C,403698.28125,462462.1875
1313,Item_Weapon_SCAR-L_C,463311.59375,563015.3125
1314,Item_Weapon_Mini14_C,514242.0,361132.75
1315,Item_Weapon_FNFal_C,447482.34375,370886.3125
1316,Item_Weapon_SCAR-L_C,356938.1875,545087.0625
1317,Item_Weapon_HK416_C,447012.3125,370646.34375
1318,Item_Weapon_FNFal_C,326996.90625,526168.4375
1319,Item_Weapon_HK416_C,505151.71875,369054.0625
1320,Item_Weapon_HK416_C,52217.73828125,125729.1953125
1321,Item_Weapon_Mini14_C,504147.375,421288.1875
1322,Item_Weapon_HK416_C,402718.34375,222596.234375
1323,Item_Weapon_FNFal_C,307040.28125,113123.5703125
1324,Item_Weapon_Kar98k_C,402722.625,222581.6875
1325,Item_Weapon_HK416_C,466009.4375,563502.875
1326,Item_Weapon_FNFal_C,436335.625,279075.53125
1327,Item_Weapon_Mini14_C,471435.15625,315765.1875
1328,Item_Weapon_AK47_C,487858.625,355246.1875
1329,Item_Weapon_Mini14_C,486953.5,356006.21875
1330,Item_Weapon_HK416_C,370563.78125,217238.09375
1331,Item_Weapon_BerylM762_C,466027.625,710826.375
1332,Item_Weapon_HK416_C,49335.19921875,134227.40625
1333,Item_Weapon_AK47_C,258158.15625,208005.75
1334,Item_Weapon_SCAR-L_C,434544.21875,278551.875
1335,Item_Weapon_FNFal_C,370208.46875,218006.5
1336,Item_Weapon_Mini14_C,508850.90625,588532.25
1337,Item_Weapon_SCAR-L_C,197911.078125,181549.46875
1338,Item_Weapon_HK416_C,360038.4375,419019.4375
1339,Item_Weapon_AK47_C,367276.03125,421747.71875
1340,Item_Weapon_AK47_C,360038.4375,419019.4375
1341,Item_Weapon_HK416_C,485393.5,414319.1875
1342,Item_Weapon_Mini14_C,514429.78125,371626.71875
1343,Item_Weapon_Mini14_C,500976.71875,426901.21875
1344,Item_Weapon_AK47_C,513925.5,354464.625
1345,Item_Weapon_FNFal_C,385108.75,641306.8125
1346,Item_Weapon_HK416_C,502625.0625,427483.75
1347,Item_Weapon_HK416_C,561489.6875,385922.84375
1348,Item_Weapon_SCAR-L_C,349107.90625,390347.90625
1349,Item_Weapon_HK416_C,563215.6875,475500.625
1350,Item_Weapon_Mini14_C,371369.5,422685.625
1351,Item_Weapon_HK416_C,622500.0,468031.65625
1352,Item_Weapon_Mini14_C,621503.125,268573.03125
1353,Item_Weapon_BerylM762_C,371429.5,422675.1875
1354,Item_Weapon_Mini14_C,562426.5625,474730.5625
1355,Item_Weapon_AK47_C,664948.3125,280651.46875
1356,Item_Weapon_HK416_C,449130.625,241209.671875
1357,Item_Weapon_FNFal_C,623216.875,467532.0
1358,Item_Weapon_FNFal_C,368709.40625,423911.03125
1359,Item_Weapon_HK416_C,343943.71875,390292.59375
1360,Item_Weapon_Mini14_C,367597.1875,423783.875
1361,Item_Weapon_HK416_C,619515.4375,268054.21875
1362,Item_Weapon_HK416_C,543090.6875,438971.4375
1363,Item_Weapon_SCAR-L_C,655524.375,250051.171875
1364,Item_Weapon_HK416_C,655270.3125,250525.453125
1365,Item_Weapon_Mini14_C,656044.75,251014.03125
1366,Item_Weapon_SCAR-L_C,553632.625,629223.375
1367,Item_Weapon_HK416_C,636019.5,525941.1875
1368,Item_Weapon_Kar98k_C,317618.21875,360798.78125
1369,Item_Weapon_Kar98k_C,317602.21875,360822.78125
1370,Item_Weapon_SKS_C,664466.5625,280339.78125
1371,Item_Weapon_Kar98k_C,373989.625,435665.3125
1372,Item_Weapon_Mini14_C,664103.875,281212.21875
1373,Item_Weapon_SCAR-L_C,374332.4375,436809.15625
1374,Item_Weapon_HK416_C,556993.3125,629840.4375
1375,Item_Weapon_FNFal_C,374029.34375,436999.65625
1376,Item_Weapon_FNFal_C,564037.3125,470990.46875
1377,Item_Weapon_SCAR-L_C,341801.71875,216912.1875
1378,Item_Weapon_Mini14_C,623200.4375,467640.78125
1379,Item_Weapon_FNFal_C,342446.625,219455.671875
1380,Item_Weapon_AK47_C,413161.21875,258581.390625
1381,Item_Weapon_FNFal_C,644007.125,244317.640625
1382,Item_Weapon_FNFal_C,622861.25,467706.3125
1383,Item_Weapon_HK416_C,643961.6875,244384.640625
1384,Item_Weapon_HK416_C,383837.28125,439229.03125
1385,Item_Weapon_Mini14_C,375293.875,368883.65625
1386,Item_Weapon_SKS_C,463839.15625,219330.4375
1387,Item_Weapon_HK416_C,375065.78125,369038.625
1388,Item_Weapon_AK47_C,464143.0625,219500.78125
1389,Item_Weapon_HK416_C,443659.0625,236961.1875
1390,Item_Weapon_FNFal_C,383790.59375,438400.125
1391,Item_Weapon_Mini14_C,437142.875,280679.4375
1392,Item_Weapon_HK416_C,336078.0625,363410.0
1393,Item_Weapon_HK416_C,348683.03125,265492.875
1394,Item_Weapon_SKS_C,372544.46875,429018.90625
1395,Item_Weapon_SCAR-L_C,443699.1875,236990.578125
1396,Item_Weapon_HK416_C,492958.625,290581.65625
1397,Item_Weapon_SCAR-L_C,454180.625,375101.0625
1398,Item_Weapon_HK416_C,412956.625,254239.828125
1399,Item_Weapon_FNFal_C,476664.15625,322115.625
1400,Item_Weapon_FNFal_C,466268.0625,322658.9375
1401,Item_Weapon_FNFal_C,465002.5,266858.0
1402,Item_Weapon_HK416_C,433893.5,301861.65625
1403,Item_Weapon_SCAR-L_C,626204.4375,600900.6875
1404,Item_Weapon_AK47_C,625049.5,624993.875
1405,Item_Weapon_HK416_C,623372.25,468234.625
1406,Item_Weapon_AK47_C,621392.25,625198.625
1407,Item_Weapon_HK416_C,620888.125,619007.5625
1408,Item_Weapon_Mini14_C,588823.8125,327889.875
1409,Item_Weapon_Kar98k_C,620894.6875,602702.1875
1410,Item_Weapon_SKS_C,619687.75,631339.625
1411,Item_Weapon_HK416_C,645076.1875,264845.1875
1412,Item_Weapon_SCAR-L_C,625011.125,601486.5625
1413,Item_Weapon_SKS_C,624163.1875,260916.390625
1414,Item_Weapon_Mini14_C,480611.46875,425355.0625
1415,Item_Weapon_SCAR-L_C,647799.25,431833.0625
1416,Item_Weapon_SKS_C,564771.75,474319.375
1417,Item_Weapon_HK416_C,646914.0,432207.1875
1418,Item_Weapon_HK416_C,347773.46875,198404.25
1419,Item_Weapon_SKS_C,371951.65625,370698.28125
1420,Item_Weapon_SKS_C,380523.40625,317781.03125
1421,Item_Weapon_Mini14_C,328603.40625,207629.25
1422,Item_Weapon_Kar98k_C,470973.5,314245.78125
1423,Item_Weapon_HK416_C,328155.03125,207899.171875
1424,Item_Weapon_HK416_C,281013.09375,138903.328125
1425,Item_Weapon_Mini14_C,331563.78125,129306.4765625
1426,Item_Weapon_AK47_C,331574.75,128144.890625
1427,Item_Weapon_BerylM762_C,453378.46875,80891.171875
1428,Item_Weapon_SKS_C,518989.625,508960.90625
1429,Item_Weapon_Mini14_C,619043.0,632746.3125
1430,Item_Weapon_Mini14_C,327552.125,353487.0625
